Date,Month,Title,Company,Location,Seniority,Employment Type,Job Functions,Industries,API Link,Original Link,Niveau Étude,Experience,Keyword
2025-12-26,December,Junior Document Controller,ELSEWEDY ELECTRIC,"New Cairo, Cairo, Egypt",Entry level,Full-time,Administrative,"Appliances, Electrical, and Electronics Manufacturing",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346186618,https://eg.linkedin.com/jobs/view/junior-document-controller-at-elsewedy-electric-4346186618,Bac+5 / Master / Ingénieur,0 ans/years,General Search
2025-12-26,December,Chemical Engineer,ElSewedy Engineering Industries SEI,"Giza, Al Jizah, Egypt",Entry level,Full-time,Other,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346129648,https://eg.linkedin.com/jobs/view/chemical-engineer-at-elsewedy-engineering-industries-sei-4346129648,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-26,December,Laboratory Technician (Engineering / Materials Lab),Nile University,"Giza, Al Jizah, Egypt",Entry level,Full-time,"Research, Analyst, and Information Technology",Higher Education,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350562630,https://eg.linkedin.com/jobs/view/laboratory-technician-engineering-materials-lab-at-nile-university-4350562630,Bac+5 / Master / Ingénieur,3 ans/years,General Search
2025-12-26,December,Interior Fit-Out Site Engineer (Finishing),Wright Plan A&I,"New Cairo, Cairo, Egypt",Entry level,Full-time,Engineering and Information Technology,Architecture and Planning,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350522089,https://eg.linkedin.com/jobs/view/interior-fit-out-site-engineer-finishing-at-wright-plan-a-i-4350522089,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-26,December,Talent Acquisition and Engagement Specialist,DHL Express,"Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Human Resources,"Transportation, Logistics, Supply Chain and Storage",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327651481,https://eg.linkedin.com/jobs/view/talent-acquisition-and-engagement-specialist-at-dhl-express-4327651481,Bac+4,3 ans/years,General Search
2025-12-26,December,Material Planning Lead,Coca-Cola HBC,"Cairo, Egypt",Associate,Full-time,Supply Chain,Food and Beverage Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346186790,https://eg.linkedin.com/jobs/view/material-planning-lead-at-coca-cola-hbc-4346186790,Bac+4,4 ans/years,General Search
2025-12-26,December,Graphic Designer (Hybrid),Bayantech,"Giza, Al Jizah, Egypt",Not Applicable,Full-time,"Design, Art/Creative, and Information Technology",Translation and Localization,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4329098494,https://eg.linkedin.com/jobs/view/graphic-designer-hybrid-at-bayantech-4329098494,Bac+5 / Master / Ingénieur,2 ans/years,General Search
2025-12-26,December,PE Teacher,Egypt Education Platform,"6th of October, Cairo, Egypt",Entry level,Full-time,Education,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346304282,https://eg.linkedin.com/jobs/view/pe-teacher-at-egypt-education-platform-4346304282,Bac+8 / Doctorat,N/A,General Search
2025-12-26,December,People Operations Officer,Transmar,"Cairo, Cairo, Egypt",Not Applicable,Full-time,"Other, Information Technology, and Management",Maritime Transportation,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4329099652,https://eg.linkedin.com/jobs/view/people-operations-officer-at-transmar-4329099652,Bac+4,1 ans/years,General Search
2025-12-26,December,Qualifications & Assessment Management Officer,Qualifications Development Bank,"New Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Management and Manufacturing,Non-profit Organizations,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350621962,https://eg.linkedin.com/jobs/view/qualifications-assessment-management-officer-at-qualifications-development-bank-4350621962,Bac+8 / Doctorat,3 ans/years,General Search
2025-12-26,December,Talent Acquisition and Employer Branding Partner,Abou Ghaly Motors,"Cairo, Egypt",Associate,Full-time,Human Resources and Strategy/Planning,"Human Resources Services and Technology, Information and Media",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4329228936,https://eg.linkedin.com/jobs/view/talent-acquisition-and-employer-branding-partner-at-abou-ghaly-motors-4329228936,Bac+5 / Master / Ingénieur,5 ans/years,General Search
2025-12-26,December,Human Resources Business Partner,Sharaf DG Egypt,"Cairo, Egypt",Mid-Senior level,Full-time,Human Resources,Retail,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350441938,https://eg.linkedin.com/jobs/view/human-resources-business-partner-at-sharaf-dg-egypt-4350441938,Bac+5 / Master / Ingénieur,5 ans/years,General Search
2025-12-26,December,Production Manager,Hikma Pharmaceuticals,"Badr City, Cairo, Egypt",Mid-Senior level,Full-time,Manufacturing,Motor Vehicle Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350640497,https://eg.linkedin.com/jobs/view/production-manager-at-hikma-pharmaceuticals-4350640497,Bac+5 / Master / Ingénieur,40 ans/years,General Search
2025-12-26,December,Business Development Executive-Freight forwarding,GB Corp,"Giza, Al Jizah, Egypt",Associate,Full-time,Sales and Business Development,"Transportation, Logistics, Supply Chain and Storage and Motor Vehicle Manufacturing",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346226050,https://eg.linkedin.com/jobs/view/business-development-executive-freight-forwarding-at-gb-corp-4346226050,Bac+5 / Master / Ingénieur,3 ans/years,General Search
2025-12-26,December,Senior Architecture Technical Office,High Art - (El Handaseya For Architecture & Decoration),"Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Engineering,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346341618,https://eg.linkedin.com/jobs/view/senior-architecture-technical-office-at-high-art-el-handaseya-for-architecture-decoration-4346341618,Bac+5 / Master / Ingénieur,Junior (0-2 ans),General Search
2025-12-26,December,Design Architect,Elgabaly Architects,"New Cairo, Cairo, Egypt",Mid-Senior level,Full-time,"Design, Art/Creative, and Information Technology",Architecture and Planning,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350522333,https://eg.linkedin.com/jobs/view/design-architect-at-elgabaly-architects-4350522333,Bac+5 / Master / Ingénieur,3 ans/years,General Search
2025-12-26,December,Accounting Supervisor,Nile University - NU,"Giza, Al Jizah, Egypt",Mid-Senior level,Full-time,Accounting/Auditing and Finance,Higher Education,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346168518,https://eg.linkedin.com/jobs/view/accounting-supervisor-at-nile-university-nu-4346168518,Bac+4,8 ans/years,General Search
2025-12-26,December,Learning and Development Associate,PwC Middle East,"Cairo, Cairo, Egypt",Entry level,Full-time,Human Resources,Business Consulting and Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4341770613,https://eg.linkedin.com/jobs/view/learning-and-development-associate-at-pwc-middle-east-4341770613,Bac+8 / Doctorat,40 ans/years,General Search
2025-12-26,December,Sales Representative - Optical,AMICO Group,Egypt,Entry level,Full-time,Sales and Business Development,Medical Equipment Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346255237,https://eg.linkedin.com/jobs/view/sales-representative-optical-at-amico-group-4346255237,Bac+4,2 ans/years,General Search
2025-12-26,December,Junior Project Engineer Testing,TÜV Rheinland Group,"Cairo, Cairo, Egypt",Entry level,Full-time,Engineering,Utilities,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344971162,https://eg.linkedin.com/jobs/view/junior-project-engineer-testing-at-t%C3%BCv-rheinland-group-4344971162,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-26,December,Sr. Ar Accountant,mazeed,"Giza, Al Jizah, Egypt",Mid-Senior level,Full-time,Accounting/Auditing and Finance,Financial Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346275666,https://eg.linkedin.com/jobs/view/sr-ar-accountant-at-mazeed-4346275666,Bac+5 / Master / Ingénieur,6 ans/years,General Search
2025-12-26,December,Senior Graphic Designer,elmenus,"Cairo, Cairo, Egypt",Mid-Senior level,Full-time,"Design, Art/Creative, and Information Technology","Technology, Information and Internet",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350402514,https://eg.linkedin.com/jobs/view/senior-graphic-designer-at-elmenus-4350402514,Bac+8 / Doctorat,4 ans/years,General Search
2025-12-26,December,Senior Technical Support Engineer,SMART Technology Solutions,"Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Other,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346314558,https://eg.linkedin.com/jobs/view/senior-technical-support-engineer-at-smart-technology-solutions-4346314558,Bac+8 / Doctorat,Junior (0-2 ans),General Search
2025-12-26,December,Production Engineer,Manpower Egypt - Target HR,"Alexandria, Egypt",Entry level,Full-time,Engineering,Food and Beverage Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350571863,https://eg.linkedin.com/jobs/view/production-engineer-at-manpower-egypt-target-hr-4350571863,Bac+5 / Master / Ingénieur,1 ans/years,General Search
2025-12-26,December,Payroll Specialist II,TP,"Qesm El Maadi, Cairo, Egypt",Mid-Senior level,Full-time,Accounting/Auditing,Outsourcing and Offshoring Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346186825,https://eg.linkedin.com/jobs/view/payroll-specialist-ii-at-tp-4346186825,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-26,December,Finance Manager - Controlling (AR) | Real Estate | Shared Services,Al-Futtaim,"Cairo, Cairo, Egypt",Not Applicable,Full-time,Finance and Sales,Retail,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4341532922,https://eg.linkedin.com/jobs/view/finance-manager-controlling-ar-real-estate-shared-services-at-al-futtaim-4341532922,Bac+8 / Doctorat,40 ans/years,General Search
2025-12-26,December,Site Engineer,Emad Nathan Architecture,"Cairo, Egypt",Entry level,Full-time,Engineering and Information Technology,Architecture and Planning,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4348502657,https://eg.linkedin.com/jobs/view/site-engineer-at-emad-nathan-architecture-4348502657,Bac+5 / Master / Ingénieur,5 ans/years,General Search
2025-12-26,December,Product Designer,Orascom Development Egypt,"Cairo, Egypt",Mid-Senior level,Full-time,"Design, Research, and Information Technology",Software Development,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350402108,https://eg.linkedin.com/jobs/view/product-designer-at-orascom-development-egypt-4350402108,Bac+8 / Doctorat,2 ans/years,General Search
2025-12-26,December,Customer Service Team Lead,HR Egypt Network - HREN,"Qesm El Maadi, Cairo, Egypt",Mid-Senior level,Full-time,"Sales, Customer Service, and Marketing","Strategic Management Services, Hotels and Motels, and Travel Arrangements",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346274821,https://eg.linkedin.com/jobs/view/customer-service-team-lead-at-hr-egypt-network-hren-4346274821,Bac+8 / Doctorat,N/A,General Search
2025-12-26,December,Paralegal,PayTabs Global,"Cairo, Egypt",Associate,Full-time,Legal,Financial Services and Banking,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350522031,https://eg.linkedin.com/jobs/view/paralegal-at-paytabs-global-4350522031,Bac+2 / BTS / DUT,4 ans/years,General Search
2025-12-26,December,Assistant Marketing Manager - El Gouna,Orascom Development Egypt,"Hurghada, Al Bahr al Ahmar, Egypt",Associate,Full-time,Marketing,Real Estate,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350631853,https://eg.linkedin.com/jobs/view/assistant-marketing-manager-el-gouna-at-orascom-development-egypt-4350631853,Bac+5 / Master / Ingénieur,8 ans/years,General Search
2025-12-26,December,Head of Information Technology,Imploy Egypt,"Cairo, Egypt",Not Applicable,Full-time,Information Technology and Engineering,Software Development and Staffing and Recruiting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346186656,https://eg.linkedin.com/jobs/view/head-of-information-technology-at-imploy-egypt-4346186656,Bac+5 / Master / Ingénieur,3 ans/years,General Search
2025-12-26,December,SECURITY OPERATIONS CENTER(SoC) Manger,ACWA Power,"Cairo, Egypt",Mid-Senior level,Full-time,Information Technology,Utilities,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350391749,https://eg.linkedin.com/jobs/view/security-operations-center-soc-manger-at-acwa-power-4350391749,Bac+8 / Doctorat,3 ans/years,General Search
2025-12-26,December,Business Development Head - Human Vaccines,EVA pharma,"6th of October, Cairo, Egypt",Director,Full-time,Business Development,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346196541,https://eg.linkedin.com/jobs/view/business-development-head-human-vaccines-at-eva-pharma-4346196541,Bac+5 / Master / Ingénieur,10 ans/years,General Search
2025-12-26,December,Export Regulatory Affairs Specialist,Jamjoom Pharma,"Cairo, Cairo, Egypt",Executive,Full-time,Other,Pharmaceutical Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4329229488,https://eg.linkedin.com/jobs/view/export-regulatory-affairs-specialist-at-jamjoom-pharma-4329229488,Bac+4,5 ans/years,General Search
2025-12-26,December,Guest Communications VA – Marketing & Revenue Support (Vacation Rentals),CS Outsource,Egypt,Mid-Senior level,Full-time,Other,Outsourcing and Offshoring Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4329049861,https://eg.linkedin.com/jobs/view/guest-communications-va-%E2%80%93-marketing-revenue-support-vacation-rentals-at-cs-outsource-4329049861,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-26,December,"Art Director, Arabic Speaking, Advisors Creative Desk",Mastercard,"Cairo, Cairo, Egypt",Director,Full-time,"Design, Art/Creative, and Information Technology","Financial Services, IT Services and IT Consulting, and Technology, Information and Internet",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350441865,https://eg.linkedin.com/jobs/view/art-director-arabic-speaking-advisors-creative-desk-at-mastercard-4350441865,Bac+5 / Master / Ingénieur,5 ans/years,General Search
2025-12-26,December,Senior Accountant Payable,Optiserve Solutions,"Cairo, Egypt",Mid-Senior level,Full-time,Accounting/Auditing and Finance,Outsourcing and Offshoring Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350612672,https://eg.linkedin.com/jobs/view/senior-accountant-payable-at-optiserve-solutions-4350612672,Bac+5 / Master / Ingénieur,3 ans/years,General Search
2025-12-26,December,Graphic Designer – Kijamii Brand,Kijamii,"Cairo, Egypt",Entry level,Full-time,Advertising,Advertising Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4329149461,https://eg.linkedin.com/jobs/view/graphic-designer-%E2%80%93-kijamii-brand-at-kijamii-4329149461,Bac+8 / Doctorat,1 ans/years,General Search
2025-12-26,December,"License Owner, Cairo",Stranger Soccer,"Cairo, Cairo, Egypt",Executive,Full-time,Other,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346351662,https://eg.linkedin.com/jobs/view/license-owner-cairo-at-stranger-soccer-4346351662,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-26,December,Senior Power BI Developer (GeoLocation Specialist),Madar Software,Egypt,Mid-Senior level,Full-time,Information Technology,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346177714,https://eg.linkedin.com/jobs/view/senior-power-bi-developer-geolocation-specialist-at-madar-software-4346177714,Bac+5 / Master / Ingénieur,3 ans/years,General Search
2025-12-26,December,Store Manager,Burger Republic-EG,"Heliopolis, Cairo, Egypt",Mid-Senior level,Full-time,Sales and Business Development,Food and Beverage Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4309293969,https://eg.linkedin.com/jobs/view/store-manager-at-burger-republic-eg-4309293969,Bac+4,N/A,General Search
2025-12-26,December,IT Cards & Digital Channels Support Specialist/ Implementation Specialist,Abu Dhabi Islamic Bank - Egypt,"Cairo, Egypt",Mid-Senior level,Full-time,Information Technology,Banking,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350511812,https://eg.linkedin.com/jobs/view/it-cards-digital-channels-support-specialist-implementation-specialist-at-abu-dhabi-islamic-bank-egypt-4350511812,N/A,N/A,General Search
2025-12-26,December,Senior Account Manager,Kepler,"Cairo, Egypt",Mid-Senior level,Full-time,Sales and Business Development,Marketing Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350462301,https://eg.linkedin.com/jobs/view/senior-account-manager-at-kepler-4350462301,Bac+4,7 ans/years,General Search
2025-12-26,December,Business Consultant- ( Key Account Manager),Property Finder,"Cairo, Cairo, Egypt",Mid-Senior level,Full-time,"Consulting, Information Technology, and Sales",Software Development,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4307350272,https://eg.linkedin.com/jobs/view/business-consultant-key-account-manager-at-property-finder-4307350272,Bac+5 / Master / Ingénieur,3 ans/years,General Search
2025-12-26,December,Shift Lead - ES Beni Sweif,Air Liquide,"Beni Suef, Bani Suwayf, Egypt",Mid-Senior level,Full-time,Management and Manufacturing,Chemical Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4335800382,https://eg.linkedin.com/jobs/view/shift-lead-es-beni-sweif-at-air-liquide-4335800382,Bac+5 / Master / Ingénieur,1 ans/years,General Search
2025-12-26,December,HR Ops Administrator,GE Vernova,"Cairo, Cairo, Egypt",Entry level,Full-time,Human Resources,Electric Power Generation,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4348493900,https://eg.linkedin.com/jobs/view/hr-ops-administrator-at-ge-vernova-4348493900,Bac+4,N/A,General Search
2025-12-26,December,Agile Coach Lead,Coca-Cola HBC,"New Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Information Technology,Food and Beverage Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4338996707,https://eg.linkedin.com/jobs/view/agile-coach-lead-at-coca-cola-hbc-4338996707,Bac+5 / Master / Ingénieur,5 ans/years,General Search
2025-12-26,December,"Growth Lead, Algeria",nsave,"Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Other,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346324113,https://eg.linkedin.com/jobs/view/growth-lead-algeria-at-nsave-4346324113,Bac,N/A,General Search
2025-12-26,December,Customer Installation Engineer,Air Liquide,"Cairo, Cairo, Egypt",Entry level,Full-time,Engineering and Information Technology,Chemical Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4335740478,https://eg.linkedin.com/jobs/view/customer-installation-engineer-at-air-liquide-4335740478,Bac+5 / Master / Ingénieur,3 ans/years,General Search
2025-12-26,December,Customer Service Representative,Art House Furniture,"New Cairo, Cairo, Egypt",Mid-Senior level,Full-time,N/A,Furniture and Home Furnishings Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350402400,https://eg.linkedin.com/jobs/view/customer-service-representative-at-art-house-furniture-4350402400,Bac,N/A,General Search
2025-12-26,December,Senior Accountant,HR Egypt Network - HREN,"Qesm El Maadi, Cairo, Egypt",Mid-Senior level,Full-time,"Accounting/Auditing, Management, and Strategy/Planning","Travel Arrangements, Strategic Management Services, and Hotels and Motels",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346128754,https://eg.linkedin.com/jobs/view/senior-accountant-at-hr-egypt-network-hren-4346128754,Bac+5 / Master / Ingénieur,3 ans/years,General Search
2025-12-26,December,Travel Manager,egylière,"Qesm El Agoza, Al Jizah, Egypt",Mid-Senior level,Full-time,Management and Manufacturing,Travel Arrangements,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350512013,https://eg.linkedin.com/jobs/view/travel-manager-at-egyli%C3%A8re-4350512013,Bac+5 / Master / Ingénieur,3 ans/years,General Search
2025-12-26,December,Assistant Warehouse Keeper fresh,ELKHANAGRY GROUP,"Giza, Al Jizah, Egypt",Entry level,Full-time,N/A,Holding Companies,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350611915,https://eg.linkedin.com/jobs/view/assistant-warehouse-keeper-fresh-at-elkhanagry-group-4350611915,Bac,2 ans/years,General Search
