Date,Month,Title,Company,Location,Seniority,Employment Type,Job Functions,Industries,API Link,Original Link,Niveau Étude,Experience,Keyword
2025-12-20,December,Executive Assistant,PepsiCo,"New Cairo, Cairo, Egypt",Not Applicable,Full-time,Administrative,Manufacturing and Food and Beverage Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4312407900,https://eg.linkedin.com/jobs/view/executive-assistant-at-pepsico-4312407900,Bac+4,3 ans/years,General Search
2025-12-20,December,Musketeer (Sales & Marketing Specialist),Red Bull,"Cairo, Cairo, Egypt",Not Applicable,Full-time,Sales,Food and Beverage Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4339316907,https://eg.linkedin.com/jobs/view/musketeer-sales-marketing-specialist-at-red-bull-4339316907,Bac+5 / Master / Ingénieur,2 ans/years,General Search
2025-12-20,December,Document Controller,Johnson Controls Arabia,"Cairo, Egypt",Associate,Full-time,"General Business, Administrative, and Management",Construction and Mechanical Or Industrial Engineering,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350145650,https://eg.linkedin.com/jobs/view/document-controller-at-johnson-controls-arabia-4350145650,Bac+5 / Master / Ingénieur,2 ans/years,General Search
2025-12-20,December,Admin Assistant/Receptionist,Save the Children Colombia,Egypt,Entry level,Contract,Administrative,Civic and Social Organizations,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344899810,https://eg.linkedin.com/jobs/view/admin-assistant-receptionist-at-save-the-children-colombia-4344899810,Bac+2 / BTS / DUT,2 ans/years,General Search
2025-12-20,December,Office Administrator,Elanco,"Cairo, Cairo, Egypt",Entry level,Full-time,Administrative,Pharmaceutical Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350078874,https://eg.linkedin.com/jobs/view/office-administrator-at-elanco-4350078874,Bac+4,2 ans/years,General Search
2025-12-20,December,Office Administrator,Eaton,"New Heliopolis, Cairo, Egypt",Entry level,Full-time,Other,"Appliances, Electrical, and Electronics Manufacturing",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350226655,https://eg.linkedin.com/jobs/view/office-administrator-at-eaton-4350226655,Bac+4,3 ans/years,General Search
2025-12-20,December,NALI Assistant Financial Controller,Unilever,"6th of October, Cairo, Egypt",Entry level,Full-time,Finance and Sales,Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328181960,https://eg.linkedin.com/jobs/view/nali-assistant-financial-controller-at-unilever-4328181960,Bac+4,N/A,General Search
2025-12-20,December,NALI Assistant Financial Controller,Unilever,"6th of October, Al Jizah, Egypt",Entry level,Full-time,Finance,"Manufacturing, Food and Beverage Manufacturing, and Food and Beverage Services",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344986351,https://eg.linkedin.com/jobs/view/nali-assistant-financial-controller-at-unilever-4344986351,Bac+4,N/A,General Search
2025-12-20,December,Technical Customer Support,respond.io,Egypt,Executive,Full-time,Customer Service and Information Technology,"IT Services and IT Consulting, Software Development, and IT System Custom Software Development",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4323636542,https://eg.linkedin.com/jobs/view/technical-customer-support-at-respond-io-4323636542,Bac+8 / Doctorat,2 ans/years,General Search
2025-12-20,December,Counter Service Manager.Egypt- Distribution - Heliopolis Branch.Retail Banking,Mashreq,Egypt,Mid-Senior level,Full-time,Other,Banking,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4259402181,https://eg.linkedin.com/jobs/view/counter-service-manager-egypt-distribution-heliopolis-branch-retail-banking-at-mashreq-4259402181,N/A,N/A,General Search
2025-12-20,December,Investment Professional - North Africa - DFI Program,CrossBoundary Group,"Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Finance and Sales,Financial Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4345274407,https://eg.linkedin.com/jobs/view/investment-professional-north-africa-dfi-program-at-crossboundary-group-4345274407,Bac+5 / Master / Ingénieur,5 ans/years,General Search
2025-12-20,December,Second Operations & Maintenance Officer,EgyBell,"Cairo, Egypt",Mid-Senior level,Full-time,Other,Investment Banking,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4345504196,https://eg.linkedin.com/jobs/view/second-operations-maintenance-officer-at-egybell-4345504196,Bac+5 / Master / Ingénieur,6 ans/years,General Search
2025-12-20,December,Events Specialist,Clyde & Co,"Cairo, Egypt",Executive,Full-time,Marketing and Business Development,Professional Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4345009373,https://eg.linkedin.com/jobs/view/events-specialist-at-clyde-co-4345009373,Bac+8 / Doctorat,5 ans/years,General Search
2025-12-20,December,Senior Accountant,ArabWork Egypt,"New Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Accounting/Auditing and Finance,Human Resources Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350353106,https://eg.linkedin.com/jobs/view/senior-accountant-at-arabwork-egypt-4350353106,Bac+5 / Master / Ingénieur,2 ans/years,General Search
2025-12-20,December,Sales Account Manager-Nasr City,dubizzle Egypt,"Cairo, Cairo, Egypt",Associate,Full-time,Sales,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4259417209,https://eg.linkedin.com/jobs/view/sales-account-manager-nasr-city-at-dubizzle-egypt-4259417209,Bac+5 / Master / Ingénieur,1 ans/years,General Search
2025-12-20,December,Storekeeper,Petra For Electrical Industries,"Qesm Qalyub, Al Qalyubiyah, Egypt",Entry level,Full-time,Management and Manufacturing,Electrical Equipment Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350323861,https://eg.linkedin.com/jobs/view/storekeeper-at-petra-for-electrical-industries-4350323861,N/A,3 ans/years,General Search
2025-12-20,December,Media Manager,Omnicom Media Group (MENA),"Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Marketing and Sales,Advertising Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4320932467,https://eg.linkedin.com/jobs/view/media-manager-at-omnicom-media-group-mena-4320932467,Bac+5 / Master / Ingénieur,5 ans/years,General Search
2025-12-20,December,Night Auditor,Marriott International,"Cairo, Cairo, Egypt",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4324895991,https://eg.linkedin.com/jobs/view/night-auditor-at-marriott-international-4324895991,Bac+3 / Licence,N/A,General Search
2025-12-20,December,Logistics & Procurement Coordinator,Imerys,"10th of Ramadan, Sharkia, Egypt",Entry level,Full-time,Purchasing and Supply Chain,Mining,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4308162816,https://eg.linkedin.com/jobs/view/logistics-procurement-coordinator-at-imerys-4308162816,Bac+5 / Master / Ingénieur,0 ans/years,General Search
2025-12-20,December,Senior Technical office engineer,Architect Misr,"Cairo, Egypt",Entry level,Full-time,Engineering and Information Technology,Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350363412,https://eg.linkedin.com/jobs/view/senior-technical-office-engineer-at-architect-misr-4350363412,Bac+5 / Master / Ingénieur,20 ans/years,General Search
2025-12-20,December,Student Marketeer - Port Said,Red Bull,"Port Said, Bur Sa'id, Egypt",Entry level,Full-time,Marketing,Food and Beverage Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4305626865,https://eg.linkedin.com/jobs/view/student-marketeer-port-said-at-red-bull-4305626865,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-20,December,Site Engineer - Mechanical,PCP (Pinnacle Construction Projects),"Heliopolis, Cairo, Egypt",Entry level,Full-time,Engineering and Information Technology,Construction,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350167970,https://eg.linkedin.com/jobs/view/site-engineer-mechanical-at-pcp-pinnacle-construction-projects-4350167970,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-20,December,Commercial Strategy and Operations Analyst,Property Finder,"Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Management and Manufacturing,Software Development,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4321211226,https://eg.linkedin.com/jobs/view/commercial-strategy-and-operations-analyst-at-property-finder-4321211226,Bac+5 / Master / Ingénieur,2 ans/years,General Search
2025-12-20,December,Foods & HC Finance Business Partner,Unilever,"6th of October, Cairo, Egypt",Mid-Senior level,Full-time,Finance and Sales,Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328191818,https://eg.linkedin.com/jobs/view/foods-hc-finance-business-partner-at-unilever-4328191818,Bac+4,1 ans/years,General Search
2025-12-20,December,Sales Director - Egypt,Energizer Holdings,"New Cairo, Cairo, Egypt",Director,Full-time,Sales and Business Development,Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350298535,https://eg.linkedin.com/jobs/view/sales-director-egypt-at-energizer-holdings-4350298535,Bac+5 / Master / Ingénieur,8 ans/years,General Search
2025-12-20,December,Production Team Lead,Energy Digital Systems,"Suez, As Suways, Egypt",Mid-Senior level,Full-time,Management and Manufacturing,Oil and Gas,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350325029,https://eg.linkedin.com/jobs/view/production-team-lead-at-energy-digital-systems-4350325029,Bac+5 / Master / Ingénieur,3 ans/years,General Search
2025-12-20,December,Business Development and Marketing Executive,Clyde & Co,"Cairo, Egypt",Executive,Full-time,Business Development and Marketing,Professional Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344919766,https://eg.linkedin.com/jobs/view/business-development-and-marketing-executive-at-clyde-co-4344919766,Bac+8 / Doctorat,Senior (> 5 ans),General Search
2025-12-20,December,Procurement Officer,Menschen Consulting Pvt. Ltd.,"Ain Sokhna, As Suways, Egypt",Entry level,Full-time,Purchasing,Personal Care Product Manufacturing and Retail Health and Personal Care Products,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344968799,https://eg.linkedin.com/jobs/view/procurement-officer-at-menschen-consulting-pvt-ltd-4344968799,Bac+4,5 ans/years,General Search
2025-12-20,December,Creator Partnerships & UGC Manager,Snippet,"Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Other,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4345170405,https://eg.linkedin.com/jobs/view/creator-partnerships-ugc-manager-at-snippet-4345170405,Bac+8 / Doctorat,3 ans/years,General Search
2025-12-20,December,"Cost Controller, Finance",Valeo,"Cairo, Cairo, Egypt",Director,Full-time,Accounting/Auditing and Finance,Motor Vehicle Parts Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4305579937,https://eg.linkedin.com/jobs/view/cost-controller-finance-at-valeo-4305579937,Bac+5 / Master / Ingénieur,5 ans/years,General Search
2025-12-20,December,Freelance Photographer,Wirestock,Egypt,Entry level,Temporary,"Design, Art/Creative, and Information Technology","Technology, Information and Media",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350333726,https://eg.linkedin.com/jobs/view/freelance-photographer-at-wirestock-4350333726,N/A,N/A,General Search
2025-12-20,December,B&F Supervisor,Marriott International,"Cairo, Cairo, Egypt",Mid-Senior level,Contract,Other,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4321211051,https://eg.linkedin.com/jobs/view/b-f-supervisor-at-marriott-international-4321211051,Bac+3 / Licence,2 ans/years,General Search
2025-12-20,December,Help Desk Analyst,Sonata Software,Egypt,Mid-Senior level,Contract,Consulting,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4323583489,https://eg.linkedin.com/jobs/view/help-desk-analyst-at-sonata-software-4323583489,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-20,December,Snapchat Video Editor (Vertical Content),Snippet,Egypt,Mid-Senior level,Full-time,Design,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4345100548,https://eg.linkedin.com/jobs/view/snapchat-video-editor-vertical-content-at-snippet-4345100548,Bac+8 / Doctorat,N/A,General Search
2025-12-20,December,Supply Chain Assistant - Aswan,Save the Children Colombia,Egypt,Entry level,Full-time,Management and Manufacturing,Civic and Social Organizations,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4345214077,https://eg.linkedin.com/jobs/view/supply-chain-assistant-aswan-at-save-the-children-colombia-4345214077,Bac+5 / Master / Ingénieur,3 ans/years,General Search
2025-12-20,December,Head of Cards Business.Egypt- Products- Cards.Retail Banking,Mashreq,Egypt,Director,Full-time,Product Management and Marketing,Banking,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4305546594,https://eg.linkedin.com/jobs/view/head-of-cards-business-egypt-products-cards-retail-banking-at-mashreq-4305546594,N/A,N/A,General Search
2025-12-20,December,Senior Environment Health Safety Engineer,QHSSE PLATFORM,"Cairo, Egypt",Mid-Senior level,Full-time,Management and Manufacturing,Public Safety,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350145928,https://eg.linkedin.com/jobs/view/senior-environment-health-safety-engineer-at-qhsse-platform-4350145928,Bac+5 / Master / Ingénieur,20 ans/years,General Search
2025-12-20,December,Senior Site Engineer,ECB - Engineering Consulting Bureau,"Cairo, Egypt",Mid-Senior level,Full-time,Engineering and Information Technology,Construction,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350198128,https://eg.linkedin.com/jobs/view/senior-site-engineer-at-ecb-engineering-consulting-bureau-4350198128,Bac+5 / Master / Ingénieur,Senior (> 5 ans),General Search
2025-12-20,December,Inbound Logistic Operations Leader,Procter & Gamble,"6th of October, Cairo, Egypt",Not Applicable,Full-time,Management and Manufacturing,Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4347912737,https://eg.linkedin.com/jobs/view/inbound-logistic-operations-leader-at-procter-gamble-4347912737,Bac+5 / Master / Ingénieur,5 ans/years,General Search
2025-12-20,December,Chat Customer Service Representative (English B2) at e& UAE - Maadi,e& business Egypt,"Cairo, Egypt",Mid-Senior level,Full-time,N/A,"Technology, Information and Internet",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350196248,https://eg.linkedin.com/jobs/view/chat-customer-service-representative-english-b2-at-e-uae-maadi-at-e-business-egypt-4350196248,Bac+3 / Licence,N/A,General Search
2025-12-20,December,Media Manager,IVY STEM International Schools,"Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Marketing and Sales,Education Administration Programs,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350284968,https://eg.linkedin.com/jobs/view/media-manager-at-ivy-stem-international-schools-4350284968,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-20,December,Application Manager,Beit ELGomla,"Alexandria, Egypt",Mid-Senior level,Full-time,Information Technology,Retail,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350247137,https://eg.linkedin.com/jobs/view/application-manager-at-beit-elgomla-4350247137,Bac+4,2 ans/years,General Search
2025-12-20,December,Sales Executive,Bin Assaf,"Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Sales and Business Development,Retail Luxury Goods and Jewelry,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350224681,https://eg.linkedin.com/jobs/view/sales-executive-at-bin-assaf-4350224681,Bac+8 / Doctorat,3 ans/years,General Search
2025-12-20,December,Credit Controller Africa,Vontier,"Cairo, Cairo, Egypt",Director,Full-time,Accounting/Auditing and Finance,Transportation Equipment Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4345412961,https://eg.linkedin.com/jobs/view/credit-controller-africa-at-vontier-4345412961,Bac+5 / Master / Ingénieur,150 ans/years,General Search
2025-12-20,December,Recruiting Specialist,Accenture,"Cairo, Cairo, Egypt",Entry level,Full-time,Human Resources,Human Resources,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328029597,https://eg.linkedin.com/jobs/view/recruiting-specialist-at-accenture-4328029597,Bac+8 / Doctorat,4 ans/years,General Search
2025-12-20,December,Talent & Operations Executive,Palm Outsourcing,Egypt,Associate,Full-time,"Human Resources, Administrative, and General Business",Staffing and Recruiting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328099851,https://eg.linkedin.com/jobs/view/talent-operations-executive-at-palm-outsourcing-4328099851,N/A,2 ans/years,General Search
2025-12-20,December,Recruiter:in,A&O TEC,"Cairo, Cairo, Egypt",Associate,Full-time,Human Resources,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350246888,https://eg.linkedin.com/jobs/view/recruiter-in-at-a-o-tec-4350246888,Bac+5 / Master / Ingénieur,5 ans/years,General Search
2025-12-20,December,Senior Event Manager,Marriott International,"Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4324549714,https://eg.linkedin.com/jobs/view/senior-event-manager-at-marriott-international-4324549714,Bac+8 / Doctorat,2 ans/years,General Search
2025-12-20,December,Project Technician MEA,Doka,"Cairo, Cairo, Egypt",Entry level,Full-time,Engineering and Information Technology,Construction,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344896648,https://eg.linkedin.com/jobs/view/project-technician-mea-at-doka-4344896648,Bac+5 / Master / Ingénieur,150 ans/years,General Search
2025-12-20,December,Tenants Relations Manager,Savills Middle East,"Giza, Al Jizah, Egypt",Mid-Senior level,Full-time,Sales and Business Development,Real Estate,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4071583656,https://eg.linkedin.com/jobs/view/tenants-relations-manager-at-savills-middle-east-4071583656,Bac+8 / Doctorat,4 ans/years,General Search
2025-12-20,December,Business Partner,Philip Morris International,"Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Business Development and Sales,Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4345183169,https://eg.linkedin.com/jobs/view/business-partner-at-philip-morris-international-4345183169,Bac+5 / Master / Ingénieur,10 ans/years,General Search
2025-12-20,December,"Instructional Designer & Assessment Specialist ✍🏽🧠📘 (Recruiting, Hiring Assessments, Job Descriptions | Instructional Designer, Technical Writer, Content Strategist | Startup| Remote)",Goodwork,Egypt,Entry level,Full-time,Education and Training,Staffing and Recruiting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328300619,https://eg.linkedin.com/jobs/view/instructional-designer-assessment-specialist-%E2%9C%8D%F0%9F%8F%BD%F0%9F%A7%A0%F0%9F%93%98-recruiting-hiring-assessments-job-descriptions-instructional-designer-technical-writer-content-strategist-startup-remote-at-goodwork-4328300619,Bac+8 / Doctorat,3 ans/years,General Search
2025-12-20,December,Officer-Loss Prevention,Marriott International,"Cairo, Cairo, Egypt",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344857826,https://eg.linkedin.com/jobs/view/officer-loss-prevention-at-marriott-international-4344857826,Bac+3 / Licence,N/A,General Search
2025-12-20,December,Medical Science Liaison,Kinetic Business Solutions,"Cairo, Egypt",Mid-Senior level,Full-time,Product Management,Pharmaceutical Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350380765,https://eg.linkedin.com/jobs/view/medical-science-liaison-at-kinetic-business-solutions-4350380765,Bac+8 / Doctorat,2 ans/years,General Search
2025-12-20,December,Senior Sales Executive,GetPayIn,"New Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Sales and Business Development,Software Development,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350145551,https://eg.linkedin.com/jobs/view/senior-sales-executive-at-getpayin-4350145551,Bac+5 / Master / Ingénieur,Senior (> 5 ans),General Search
2025-12-20,December,Assistant Laundry Manager,Marriott International,"Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4321081208,https://eg.linkedin.com/jobs/view/assistant-laundry-manager-at-marriott-international-4321081208,Bac+8 / Doctorat,N/A,General Search
2025-12-20,December,Travel Operations Executive - Tour Operator,Maat Travel,"Cairo, Egypt",Entry level,Full-time,Management and Manufacturing,Travel Arrangements,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350257435,https://eg.linkedin.com/jobs/view/travel-operations-executive-tour-operator-at-maat-travel-4350257435,Bac+4,N/A,General Search
2025-12-20,December,Call Center Representative,e& Egypt,"Cairo, Cairo, Egypt",Entry level,Full-time,N/A,Telecommunications,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328340703,https://eg.linkedin.com/jobs/view/call-center-representative-at-e-egypt-4328340703,N/A,17 ans/years,General Search
2025-12-20,December,Lead HSE,Beko Corporate,"10th of Ramadan, Sharkia, Egypt",Mid-Senior level,Full-time,Other,Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4345250255,https://eg.linkedin.com/jobs/view/lead-hse-at-beko-corporate-4345250255,Bac+5 / Master / Ingénieur,8 ans/years,General Search
2025-12-20,December,MEP Estimator - Fluent English,Innovative Consulting Partners,"Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Management and Manufacturing,Business Consulting and Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328280952,https://eg.linkedin.com/jobs/view/mep-estimator-fluent-english-at-innovative-consulting-partners-4328280952,Bac+5 / Master / Ingénieur,1 ans/years,General Search
2025-12-20,December,Software Technical Support Specialist,Fodo MENA,"Cairo, Cairo, Egypt",Entry level,Full-time,Information Technology,"Technology, Information and Internet",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350381225,https://eg.linkedin.com/jobs/view/software-technical-support-specialist-at-fodo-mena-4350381225,Bac+8 / Doctorat,3 ans/years,General Search
2025-12-20,December,Talent Acquisition Specialist,Flowmingo AI,Egypt,Not Applicable,Other,Human Resources,Software Development,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327986807,https://eg.linkedin.com/jobs/view/talent-acquisition-specialist-at-flowmingo-ai-4327986807,Bac+8 / Doctorat,N/A,General Search
2025-12-20,December,Interior Designer,Art House Furniture,"Qesm 1st New Cairo, Cairo, Egypt",Entry level,Full-time,"Design, Art/Creative, and Information Technology",Furniture and Home Furnishings Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350353728,https://eg.linkedin.com/jobs/view/interior-designer-at-art-house-furniture-4350353728,Bac+4,N/A,General Search
2025-12-20,December,IB /Invoice -Admin,bioMérieux,"Cairo, Cairo, Egypt",Entry level,Full-time,Administrative,Biotechnology Research,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4336921466,https://eg.linkedin.com/jobs/view/ib-invoice-admin-at-biom%C3%A9rieux-4336921466,Bac,60 ans/years,General Search
