Date,Month,Title,Company,Location,Seniority,Employment Type,Job Functions,Industries,API Link,Original Link,Niveau Étude,Experience,Keyword
2025-12-17,December,Service Technician,Ecolab,"Dély Brahim, Algiers, Algeria",Entry level,Full-time,Information Technology,Chemical Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4333895129,https://dz.linkedin.com/jobs/view/service-technician-at-ecolab-4333895129,Bac,2 ans/years,General Search
2025-12-17,December,Customer Support Engineer,Motorola Solutions,"Algiers, Algiers, Algeria",Entry level,Full-time,Information Technology,Telecommunications,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4303637639,https://dz.linkedin.com/jobs/view/customer-support-engineer-at-motorola-solutions-4303637639,Bac+5 / Master / Ingénieur,4 ans/years,General Search
2025-12-17,December,Immunology Medical Manager Algeria,Sanofi,"Algiers, Algiers, Algeria",Mid-Senior level,Full-time,Health Care Provider,Pharmaceutical Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344106865,https://dz.linkedin.com/jobs/view/immunology-medical-manager-algeria-at-sanofi-4344106865,Bac+8 / Doctorat,5 ans/years,General Search
2025-12-17,December,Mergers & Acquisition Business Developer ( Spécialiste des fusions & acquisitions),Holcim El-Djazaïr,"Algiers, Algeria",Mid-Senior level,Full-time,Other,Wholesale Building Materials and Business Consulting and Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328072670,https://dz.linkedin.com/jobs/view/mergers-acquisition-business-developer-sp%C3%A9cialiste-des-fusions-acquisitions-at-holcim-el-djaza%C3%AFr-4328072670,Bac+4,8 ans/years,General Search
2025-12-17,December,Talent Acquisition Specialist,Flowmingo AI,Algeria,Not Applicable,Part-time,Human Resources,"Software Development and Technology, Information and Media",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327876457,https://dz.linkedin.com/jobs/view/talent-acquisition-specialist-at-flowmingo-ai-4327876457,Bac+8 / Doctorat,N/A,General Search
2025-12-17,December,Chef deparetement approvisionnement et  commercialisation,EPE HYDRO CANAL SPA,"Oued Rhiou, Relizane, Algeria",Mid-Senior level,Full-time,Management and Manufacturing,Construction,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327992274,https://dz.linkedin.com/jobs/view/chef-deparetement-approvisionnement-et-commercialisation-at-epe-hydro-canal-spa-4327992274,Bac+4,N/A,General Search
2025-12-17,December,Agent de communications,Thinline DZ,"Algiers, Algiers, Algeria",Entry level,Full-time,"Marketing, Public Relations, and Writing/Editing",Marketing Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327993363,https://dz.linkedin.com/jobs/view/agent-de-communications-at-thinline-dz-4327993363,Bac+4,N/A,General Search
2025-12-17,December,Etudiant pour stage en Fiscalité,PwC Algérie,"Algiers, Algiers, Algeria",Internship,Full-time,Education and Training,Business Consulting and Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343877720,https://dz.linkedin.com/jobs/view/etudiant-pour-stage-en-fiscalit%C3%A9-at-pwc-alg%C3%A9rie-4343877720,Bac+4,N/A,General Search
2025-12-17,December,Sales Educational Consultant,GOMYCODE,"Algiers, Algiers, Algeria",Mid-Senior level,Full-time,Education and Training,Higher Education,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328111222,https://dz.linkedin.com/jobs/view/sales-educational-consultant-at-gomycode-4328111222,Bac+8 / Doctorat,01 ans/years,General Search
2025-12-17,December,Marketing Manager -ALGERIA-,Yassir,"Algiers, Algiers, Algeria",Not Applicable,Full-time,Marketing and Sales,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344222027,https://dz.linkedin.com/jobs/view/marketing-manager-algeria-at-yassir-4344222027,Bac+4,3 ans/years,General Search
2025-12-17,December,Assistante et coordinatrice,Ait Amar Attorney at Law,"Algiers, Algiers, Algeria",Entry level,Full-time,Administrative,Legal Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344342577,https://dz.linkedin.com/jobs/view/assistante-et-coordinatrice-at-ait-amar-attorney-at-law-4344342577,Bac+4,N/A,General Search
2025-12-17,December,Développement commercial (Alger),Easyfairs Algeria,"Ben Aknoun, Algiers, Algeria",Mid-Senior level,Full-time,N/A,Events Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344351639,https://dz.linkedin.com/jobs/view/d%C3%A9veloppement-commercial-alger-at-easyfairs-algeria-4344351639,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-17,December,Délégué déblocage des fonds,Fransabank El Djazaïr SPA,"Algiers, Algiers, Algeria",Mid-Senior level,Full-time,Business Development and Sales,Financial Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327904126,https://dz.linkedin.com/jobs/view/d%C3%A9l%C3%A9gu%C3%A9-d%C3%A9blocage-des-fonds-at-fransabank-el-djaza%C3%AFr-spa-4327904126,N/A,N/A,General Search
2025-12-17,December,Employé en marketing,SAIDA AUTOMOTIVE (Filiale du Groupe GBH),"Chéraga, Algiers, Algeria",Entry level,Full-time,Marketing and Sales,Motor Vehicle Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4230786623,https://dz.linkedin.com/jobs/view/employ%C3%A9-en-marketing-at-saida-automotive-filiale-du-groupe-gbh-4230786623,Bac+4,N/A,General Search
2025-12-17,December,Artisanat de construction,COLPA Cosider Lafarge Plâtre Algérie (Page officielle),"Algiers, Algiers, Algeria",Entry level,Full-time,Management and Manufacturing,Wholesale Building Materials,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327902299,https://dz.linkedin.com/jobs/view/artisanat-de-construction-at-colpa-cosider-lafarge-pl%C3%A2tre-alg%C3%A9rie-page-officielle-4327902299,Bac+4,N/A,General Search
2025-12-17,December,Assistante commerciale,Sarl GRALCOME,"Ouled Moussa, Boumerdes, Algeria",Entry level,Full-time,Sales and Business Development,Industrial Machinery Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344313654,https://dz.linkedin.com/jobs/view/assistante-commerciale-at-sarl-gralcome-4344313654,Bac+4,N/A,General Search
2025-12-17,December,Remote French Bilingual Customer Support Representative,TalentPop App,"Constantine, Constantine, Algeria",Entry level,Full-time,Other,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344502997,https://dz.linkedin.com/jobs/view/remote-french-bilingual-customer-support-representative-at-talentpop-app-4344502997,Bac+8 / Doctorat,N/A,General Search
2025-12-17,December,Directeur Financier - Sofitel Thalassa Alger,Sofitel,"Algiers, Algiers, Algeria",Executive,Full-time,Finance and Sales,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344150654,https://dz.linkedin.com/jobs/view/directeur-financier-sofitel-thalassa-alger-at-sofitel-4344150654,Bac+4,5 ans/years,General Search
2025-12-17,December,Fixed Network – Altiplano Test Automation Trainee – Morocco,Nokia,"In Guezzam, In Guezzam, Algeria",Not Applicable,Full-time,Information Technology,IT Services and IT Consulting and Telecommunications,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344370613,https://dz.linkedin.com/jobs/view/fixed-network-%E2%80%93-altiplano-test-automation-trainee-%E2%80%93-morocco-at-nokia-4344370613,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-17,December,Demi Chef de Partie,Marriott International,"Algiers, Algiers, Algeria",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344216780,https://dz.linkedin.com/jobs/view/demi-chef-de-partie-at-marriott-international-4344216780,Bac+8 / Doctorat,N/A,General Search
2025-12-17,December,Délégué Médical,Artifact,"Oran, Oran, Algeria",Entry level,Full-time,Sales and Business Development,Technical and Vocational Training,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344373721,https://dz.linkedin.com/jobs/view/d%C3%A9l%C3%A9gu%C3%A9-m%C3%A9dical-at-artifact-4344373721,Bac+4,N/A,General Search
2025-12-17,December,Medical Representative - Constantine,Novo Nordisk,"Algiers, Algiers, Algeria",Not Applicable,Full-time,Sales and Business Development,Pharmaceutical Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4342910807,https://dz.linkedin.com/jobs/view/medical-representative-constantine-at-novo-nordisk-4342910807,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-17,December,Demi Chef de Partie,Marriott International,"Algiers, Algiers, Algeria",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344177311,https://dz.linkedin.com/jobs/view/demi-chef-de-partie-at-marriott-international-4344177311,N/A,N/A,General Search
2025-12-17,December,Demi Chef de Partie,Marriott International,"Algiers, Algiers, Algeria",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344097640,https://dz.linkedin.com/jobs/view/demi-chef-de-partie-at-marriott-international-4344097640,N/A,N/A,General Search
2025-12-17,December,Demi Chef de Partie,Marriott International,"Algiers, Algiers, Algeria",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344276492,https://dz.linkedin.com/jobs/view/demi-chef-de-partie-at-marriott-international-4344276492,N/A,N/A,General Search
2025-12-17,December,Demi Chef de Partie,Marriott International,"Algiers, Algiers, Algeria",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344117441,https://dz.linkedin.com/jobs/view/demi-chef-de-partie-at-marriott-international-4344117441,N/A,N/A,General Search
2025-12-17,December,Demi Chef de Partie,Marriott International,"Algiers, Algiers, Algeria",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344087563,https://dz.linkedin.com/jobs/view/demi-chef-de-partie-at-marriott-international-4344087563,Bac+3 / Licence,3 ans/years,General Search
2025-12-17,December,Hub Labeling Manager (Senior Associate),Pfizer,"Algiers, Algiers, Algeria",Mid-Senior level,Full-time,Other,Pharmaceutical Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344112048,https://dz.linkedin.com/jobs/view/hub-labeling-manager-senior-associate-at-pfizer-4344112048,Bac+3 / Licence,Senior (> 5 ans),General Search
2025-12-17,December,Document Controller,Orascom Investment Holding,"Al Jizah, Egypt",Not Applicable,Full-time,Administrative,Investment Management,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344393279,https://eg.linkedin.com/jobs/view/document-controller-at-orascom-investment-holding-4344393279,Bac+5 / Master / Ingénieur,3 ans/years,General Search
2025-12-17,December,Sports Operations Officer - Sportswear & Facilities,Wadi Degla Clubs Company S.A.E.,"Cairo, Egypt",Associate,Full-time,Sales and Product Management,"Real Estate, Facilities Services, and Spectator Sports",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327892735,https://eg.linkedin.com/jobs/view/sports-operations-officer-sportswear-facilities-at-wadi-degla-clubs-company-s-a-e-4327892735,Bac+5 / Master / Ingénieur,4 ans/years,General Search
2025-12-17,December,Surveyor Engineer,Wadi Degla Developments,"Cairo, Egypt",Associate,Full-time,Engineering,Real Estate and Construction,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327921318,https://eg.linkedin.com/jobs/view/surveyor-engineer-at-wadi-degla-developments-4327921318,Bac+5 / Master / Ingénieur,3 ans/years,General Search
2025-12-17,December,Sales Assistant | IKEA | Cairo Festival City,Al-Futtaim,"Cairo, Cairo, Egypt",Not Applicable,Full-time,Sales and Business Development,Retail,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344044902,https://eg.linkedin.com/jobs/view/sales-assistant-ikea-cairo-festival-city-at-al-futtaim-4344044902,Bac+8 / Doctorat,40 ans/years,General Search
2025-12-17,December,Fresh Graduate,بنك التعمير والإسكان HD Bank,"Cairo, Egypt",Entry level,Full-time,Finance and Human Resources,Banking,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344422456,https://eg.linkedin.com/jobs/view/fresh-graduate-at-%D8%A8%D9%86%D9%83-%D8%A7%D9%84%D8%AA%D8%B9%D9%85%D9%8A%D8%B1-%D9%88%D8%A7%D9%84%D8%A5%D8%B3%D9%83%D8%A7%D9%86-hd-bank-4344422456,Bac+3 / Licence,N/A,General Search
2025-12-17,December,Customer Service Associate,Al-Futtaim,"Cairo, Cairo, Egypt",Not Applicable,Full-time,Other,Retail,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343878102,https://eg.linkedin.com/jobs/view/customer-service-associate-at-al-futtaim-4343878102,Bac+2 / BTS / DUT,1 ans/years,General Search
2025-12-17,December,Digital Marketing Specialist,Wadi Degla Clubs Company S.A.E.,"Cairo, Egypt",Entry level,Full-time,"Marketing, Advertising, and General Business","Spectator Sports, Real Estate, and Facilities Services",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328090210,https://eg.linkedin.com/jobs/view/digital-marketing-specialist-at-wadi-degla-clubs-company-s-a-e-4328090210,Bac+5 / Master / Ingénieur,3 ans/years,General Search
2025-12-17,December,Procurement Lead - Packaging,Beyti - an Almarai Subsidiary,"Cairo, Egypt",Associate,Full-time,Purchasing,Food and Beverage Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344443950,https://eg.linkedin.com/jobs/view/procurement-lead-packaging-at-beyti-an-almarai-subsidiary-4344443950,Bac+5 / Master / Ingénieur,5 ans/years,General Search
2025-12-17,December,Administrative Officer,Eatigo Foods,"Cairo, Egypt",Entry level,Full-time,Administrative,Food and Beverage Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327930616,https://eg.linkedin.com/jobs/view/administrative-officer-at-eatigo-foods-4327930616,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-17,December,"Site Engineer | Construction, Design & Construction Team",Amazon,"Cairo, Cairo, Egypt",Not Applicable,Full-time,"Management, Distribution, and Supply Chain",Software Development,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4333727753,https://eg.linkedin.com/jobs/view/site-engineer-construction-design-construction-team-at-amazon-4333727753,Bac+5 / Master / Ingénieur,0 ans/years,General Search
2025-12-17,December,Project & Event Coordinator,ADD Properties,"Giza, Al Jizah, Egypt",Mid-Senior level,Full-time,Art/Creative,Real Estate,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343816954,https://eg.linkedin.com/jobs/view/project-event-coordinator-at-add-properties-4343816954,Bac+8 / Doctorat,N/A,General Search
2025-12-17,December,Control & Reporting Asst Analyst,PepsiCo,"New Cairo, Cairo, Egypt",Not Applicable,Full-time,Finance,Manufacturing and Food and Beverage Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4347538338,https://eg.linkedin.com/jobs/view/control-reporting-asst-analyst-at-pepsico-4347538338,Bac+5 / Master / Ingénieur,3 ans/years,General Search
2025-12-17,December,"Customer Service Specialist – Bilingual (Fluent in Arabic & English) | Cairo, Egypt",Agoda,"Cairo, Cairo, Egypt",Entry level,Full-time,Other,"Technology, Information and Internet",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344511093,https://eg.linkedin.com/jobs/view/customer-service-specialist-%E2%80%93-bilingual-fluent-in-arabic-english-cairo-egypt-at-agoda-4344511093,Bac+8 / Doctorat,N/A,General Search
2025-12-17,December,Jr. AR Accountant,Mediterraneo,"El Tagamoa El Khames, Cairo, Egypt",Entry level,Full-time,Accounting/Auditing and Finance,Wholesale Import and Export,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344370618,https://eg.linkedin.com/jobs/view/jr-ar-accountant-at-mediterraneo-4344370618,N/A,N/A,General Search
2025-12-17,December,Office Operations Manager,ALSHAMEL MEDICAL COMPANY,"Giza, Al Jizah, Egypt",Mid-Senior level,Full-time,Management and Manufacturing,Medical and Diagnostic Laboratories,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328051898,https://eg.linkedin.com/jobs/view/office-operations-manager-at-alshamel-medical-company-4328051898,Bac+5 / Master / Ingénieur,5 ans/years,General Search
2025-12-17,December,Vice President for Management and Operations,The American University in Cairo,"Cairo, Egypt",Mid-Senior level,Full-time,Other,Higher Education,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327940795,https://eg.linkedin.com/jobs/view/vice-president-for-management-and-operations-at-the-american-university-in-cairo-4327940795,Bac+5 / Master / Ingénieur,20 ans/years,General Search
2025-12-17,December,Junior Accounts Receivable,MAKASEB,"Sheikh Zayed City, Cairo, Egypt",Not Applicable,Full-time,Accounting/Auditing and Finance,Marketing Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344155620,https://eg.linkedin.com/jobs/view/junior-accounts-receivable-at-makaseb-4344155620,Bac+3 / Licence,N/A,General Search
2025-12-17,December,Receiving Clerk,Marriott International,"Cairo, Cairo, Egypt",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4324209931,https://eg.linkedin.com/jobs/view/receiving-clerk-at-marriott-international-4324209931,Bac+3 / Licence,N/A,General Search
2025-12-17,December,Senior Contracts Engineer,Talaat Moustafa Group,"Cairo, Egypt",Associate,Full-time,Engineering,Real Estate,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344321371,https://eg.linkedin.com/jobs/view/senior-contracts-engineer-at-talaat-moustafa-group-4344321371,Bac+5 / Master / Ingénieur,4 ans/years,General Search
2025-12-17,December,Arabic to English Translator,DataAnnotation,Egypt,Entry level,Full-time,"Marketing, Public Relations, and Writing/Editing",Software Development,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4304450095,https://eg.linkedin.com/jobs/view/arabic-to-english-translator-at-dataannotation-4304450095,Bac+3 / Licence,N/A,General Search
2025-12-17,December,Customer Service Associate,Al-Futtaim Automotive,"Cairo, Cairo, Egypt",Entry level,Full-time,Other,Motor Vehicle Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344154421,https://eg.linkedin.com/jobs/view/customer-service-associate-at-al-futtaim-automotive-4344154421,Bac+2 / BTS / DUT,1 ans/years,General Search
2025-12-17,December,Remote Recruiter (Freelance),The Construction Index Ltd,"Cairo, Cairo, Egypt",Entry level,Full-time,Human Resources,Broadcast Media Production and Distribution,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344073065,https://eg.linkedin.com/jobs/view/remote-recruiter-freelance-at-the-construction-index-ltd-4344073065,N/A,N/A,General Search
2025-12-17,December,CS & Commercial Operations Manager Franchise,adidas,"Cairo, Cairo, Egypt",Not Applicable,Full-time,"Sales, Business Development, and Finance","Manufacturing, Retail, and Sporting Goods Manufacturing",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343857695,https://eg.linkedin.com/jobs/view/cs-commercial-operations-manager-franchise-at-adidas-4343857695,Bac+5 / Master / Ingénieur,6 ans/years,General Search
2025-12-17,December,General Manager,Abwaab,"Cairo, Cairo, Egypt",Executive,Full-time,Management and Manufacturing,E-Learning Providers,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344113660,https://eg.linkedin.com/jobs/view/general-manager-at-abwaab-4344113660,Bac+5 / Master / Ingénieur,3 ans/years,General Search
2025-12-17,December,Corporate Sales,Halan - حالا,"Cairo, Cairo, Egypt",Entry level,Full-time,Sales,Financial Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344470856,https://eg.linkedin.com/jobs/view/corporate-sales-at-halan-%D8%AD%D8%A7%D9%84%D8%A7-4344470856,Bac+3 / Licence,N/A,General Search
2025-12-17,December,Chat Support Agent,Shezlong,"Giza, Al Jizah, Egypt",Entry level,Full-time,N/A,Mental Health Care,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327930526,https://eg.linkedin.com/jobs/view/chat-support-agent-at-shezlong-4327930526,Bac+8 / Doctorat,3 ans/years,General Search
2025-12-17,December,Junior Frontend Developer (Angular),Advansys,"Cairo, Cairo, Egypt",Associate,Full-time,Information Technology,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344500813,https://eg.linkedin.com/jobs/view/junior-frontend-developer-angular-at-advansys-4344500813,Bac+5 / Master / Ingénieur,1 ans/years,General Search
2025-12-17,December,Receptionist / Admin Assistant,Tawzef for Recruitment & HR Consultancy,"Qesm El Moqatam, Cairo, Egypt",Entry level,Full-time,Administrative,Marketing Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344209895,https://eg.linkedin.com/jobs/view/receptionist-admin-assistant-at-tawzef-for-recruitment-hr-consultancy-4344209895,Bac+3 / Licence,1 ans/years,General Search
2025-12-17,December,Graphic Designer (One Year Intern),Henkel,"Cairo, Cairo, Egypt",Entry level,Full-time,Marketing,Chemical Manufacturing and Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4303589359,https://eg.linkedin.com/jobs/view/graphic-designer-one-year-intern-at-henkel-4303589359,Bac+3 / Licence,N/A,General Search
2025-12-17,December,DBP Sales Representative,Oracle,Egypt,Mid-Senior level,Full-time,Sales,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4347571853,https://eg.linkedin.com/jobs/view/dbp-sales-representative-at-oracle-4347571853,Bac+5 / Master / Ingénieur,40 ans/years,General Search
2025-12-17,December,DBP Sales Representative,Oracle,"Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Sales,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4347601717,https://eg.linkedin.com/jobs/view/dbp-sales-representative-at-oracle-4347601717,Bac+5 / Master / Ingénieur,40 ans/years,General Search
2025-12-17,December,HR Specialist,King's School The Crown,"Cairo, Cairo, Egypt",Entry level,Full-time,Human Resources,Primary and Secondary Education,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4304692023,https://eg.linkedin.com/jobs/view/hr-specialist-at-king-s-school-the-crown-4304692023,Bac+5 / Master / Ingénieur,18 ans/years,General Search
2025-12-17,December,Process Engineer,The International Company For Agriculture Production & Processing (ICAPP),"10th of Ramadan, Sharkia, Egypt",Entry level,Full-time,Engineering,Food and Beverage Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344440523,https://eg.linkedin.com/jobs/view/process-engineer-at-the-international-company-for-agriculture-production-processing-icapp-4344440523,Bac+5 / Master / Ingénieur,1 ans/years,General Search
