Date,Month,Title,Company,Location,Seniority,Employment Type,Job Functions,Industries,API Link,Original Link,Niveau Étude,Experience,Keyword
2025-12-18,December,Employé en marketing,SAIDA AUTOMOTIVE (Filiale du Groupe GBH),"Chéraga, Algiers, Algeria",Entry level,Full-time,Marketing and Sales,Motor Vehicle Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4230786623,https://dz.linkedin.com/jobs/view/employ%C3%A9-en-marketing-at-saida-automotive-filiale-du-groupe-gbh-4230786623,Bac+4,N/A,General Search
2025-12-18,December,Délégué pharmaceutique (Tizi Ouzou),Laboratoires Pharmalliance,"Tizi Ouzou, Tizi Ouzou, Algeria",Entry level,Full-time,Sales and Business Development,Pharmaceutical Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344486483,https://dz.linkedin.com/jobs/view/d%C3%A9l%C3%A9gu%C3%A9-pharmaceutique-tizi-ouzou-at-laboratoires-pharmalliance-4344486483,Bac+4,Junior (0-2 ans),General Search
2025-12-18,December,Senior Multimedia Designer,Yassir,"Algiers, Algiers, Algeria",Not Applicable,Full-time,"Design, Art/Creative, and Information Technology",IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344388343,https://dz.linkedin.com/jobs/view/senior-multimedia-designer-at-yassir-4344388343,Bac+4,5 ans/years,General Search
2025-12-18,December,"Participant: Pathways Programme - Careers to Help Animals in Africa (Free, online, self-guided, with certificate of completion)",Animal Advocacy Africa,Algeria,Entry level,Other,Other,Non-profit Organizations,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343608375,https://dz.linkedin.com/jobs/view/participant-pathways-programme-careers-to-help-animals-in-africa-free-online-self-guided-with-certificate-of-completion-at-animal-advocacy-africa-4343608375,Certified,N/A,General Search
2025-12-18,December,Brand Marketing Manager,Transsion,"Algiers, Algiers, Algeria",Mid-Senior level,Full-time,Marketing and Sales,Telecommunications,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344441225,https://dz.linkedin.com/jobs/view/brand-marketing-manager-at-transsion-4344441225,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-18,December,Consultant ERP  Sage X3,Global Business Management  Consulting,"Algiers, Algiers, Algeria",Mid-Senior level,Full-time,Information Technology,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344516494,https://dz.linkedin.com/jobs/view/consultant-erp-sage-x3-at-global-business-management-consulting-4344516494,Bac+4,N/A,General Search
2025-12-18,December,Demi Chef de Partie,Marriott International,"Algiers, Algiers, Algeria",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344207053,https://dz.linkedin.com/jobs/view/demi-chef-de-partie-at-marriott-international-4344207053,N/A,N/A,General Search
2025-12-18,December,Demi Chef de Partie,Marriott International,"Algiers, Algiers, Algeria",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344107624,https://dz.linkedin.com/jobs/view/demi-chef-de-partie-at-marriott-international-4344107624,N/A,N/A,General Search
2025-12-18,December,Optical Networks Management system Automation Trainee (PFE) - Morocco,Nokia,"In Guezzam, In Guezzam, Algeria",Not Applicable,Full-time,Information Technology,IT Services and IT Consulting and Telecommunications,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344403880,https://dz.linkedin.com/jobs/view/optical-networks-management-system-automation-trainee-pfe-morocco-at-nokia-4344403880,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-18,December,Demi Chef de Partie,Marriott International,"Algiers, Algiers, Algeria",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344087563,https://dz.linkedin.com/jobs/view/demi-chef-de-partie-at-marriott-international-4344087563,Bac+3 / Licence,3 ans/years,General Search
2025-12-18,December,Demi Chef de Partie,Marriott International,"Algiers, Algiers, Algeria",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344117441,https://dz.linkedin.com/jobs/view/demi-chef-de-partie-at-marriott-international-4344117441,N/A,N/A,General Search
2025-12-18,December,Chef Executive,Marriott International,"Algiers, Algiers, Algeria",Mid-Senior level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344507657,https://dz.linkedin.com/jobs/view/chef-executive-at-marriott-international-4344507657,Bac+8 / Doctorat,6 ans/years,General Search
2025-12-18,December,Développeur·euse Sénior Fullstack Node & React,Kommit,Algeria,Mid-Senior level,Contract,Engineering and Information Technology,"Technology, Information and Internet",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344359130,https://dz.linkedin.com/jobs/view/d%C3%A9veloppeur%C2%B7euse-s%C3%A9nior-fullstack-node-react-at-kommit-4344359130,Bac+4,Senior (> 5 ans),General Search
2025-12-18,December,"Sales Associate / Key Sales - Banter by Piercing Pagoda - North Star Mall - San Antonio, TX",Signet Jewelers,"Teniet El Abed, Batna, Algeria",Entry level,Part-time,Sales and Business Development,Retail,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344106724,https://dz.linkedin.com/jobs/view/sales-associate-key-sales-banter-by-piercing-pagoda-north-star-mall-san-antonio-tx-at-signet-jewelers-4344106724,Bac+2 / BTS / DUT,N/A,General Search
2025-12-18,December,Document Controller,Orascom Investment Holding,"Al Jizah, Egypt",Not Applicable,Full-time,Administrative,Investment Management,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344393279,https://eg.linkedin.com/jobs/view/document-controller-at-orascom-investment-holding-4344393279,Bac+5 / Master / Ingénieur,3 ans/years,General Search
2025-12-18,December,Fresh Graduate,بنك التعمير والإسكان HD Bank,"Cairo, Egypt",Entry level,Full-time,Finance and Human Resources,Banking,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344422456,https://eg.linkedin.com/jobs/view/fresh-graduate-at-%D8%A8%D9%86%D9%83-%D8%A7%D9%84%D8%AA%D8%B9%D9%85%D9%8A%D8%B1-%D9%88%D8%A7%D9%84%D8%A5%D8%B3%D9%83%D8%A7%D9%86-hd-bank-4344422456,Bac+3 / Licence,N/A,General Search
2025-12-18,December,Procurement Lead - Packaging,Beyti - an Almarai Subsidiary,"Cairo, Egypt",Associate,Full-time,Purchasing,Food and Beverage Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344443950,https://eg.linkedin.com/jobs/view/procurement-lead-packaging-at-beyti-an-almarai-subsidiary-4344443950,Bac+5 / Master / Ingénieur,5 ans/years,General Search
2025-12-18,December,IT Technician,Marriott International,"Cairo, Cairo, Egypt",Entry level,Full-time,Information Technology,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344334279,https://eg.linkedin.com/jobs/view/it-technician-at-marriott-international-4344334279,Bac+5 / Master / Ingénieur,3 ans/years,General Search
2025-12-18,December,Admin Assistant/Receptionist,Save the Children Colombia,Egypt,Entry level,Contract,Administrative,Civic and Social Organizations,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344338726,https://eg.linkedin.com/jobs/view/admin-assistant-receptionist-at-save-the-children-colombia-4344338726,Bac+2 / BTS / DUT,2 ans/years,General Search
2025-12-18,December,"Site Engineer | Construction, Design & Construction Team",Amazon,"Cairo, Cairo, Egypt",Not Applicable,Full-time,"Management, Distribution, and Supply Chain",Software Development,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4333727753,https://eg.linkedin.com/jobs/view/site-engineer-construction-design-construction-team-at-amazon-4333727753,Bac+5 / Master / Ingénieur,0 ans/years,General Search
2025-12-18,December,مساعد مدير مخزن,Confidential,"Alexandria, Egypt",Not Applicable,Full-time,Customer Service,Staffing and Recruiting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344099953,https://eg.linkedin.com/jobs/view/%D9%85%D8%B3%D8%A7%D8%B9%D8%AF-%D9%85%D8%AF%D9%8A%D8%B1-%D9%85%D8%AE%D8%B2%D9%86-at-confidential-4344099953,N/A,2 ans/years,General Search
2025-12-18,December,Senior Graphic Designer,Wadi Degla Clubs Company S.A.E.,"Cairo, Egypt",Associate,Full-time,"Design, Art/Creative, and Advertising",Real Estate and Facilities Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327904241,https://eg.linkedin.com/jobs/view/senior-graphic-designer-at-wadi-degla-clubs-company-s-a-e-4327904241,Bac+5 / Master / Ingénieur,1 ans/years,General Search
2025-12-18,December,AP Accountant,Emdad for Projects Management,"6th of October, Cairo, Egypt",Entry level,Full-time,Finance,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344321363,https://eg.linkedin.com/jobs/view/ap-accountant-at-emdad-for-projects-management-4344321363,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-18,December,Finance Manager,Bosch  Africa,"El Matar, Cairo, Egypt",Mid-Senior level,Full-time,Other,Industrial Machinery Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344299771,https://eg.linkedin.com/jobs/view/finance-manager-at-bosch-africa-4344299771,Bac+3 / Licence,7 ans/years,General Search
2025-12-18,December,Office Operations Manager,ALSHAMEL MEDICAL COMPANY,"Giza, Al Jizah, Egypt",Mid-Senior level,Full-time,Management and Manufacturing,Medical and Diagnostic Laboratories,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328051898,https://eg.linkedin.com/jobs/view/office-operations-manager-at-alshamel-medical-company-4328051898,Bac+5 / Master / Ingénieur,5 ans/years,General Search
2025-12-18,December,Remote Recruiter - No Experience Needed,The Construction Index Ltd,"Giza, Al Jizah, Egypt",Mid-Senior level,Full-time,Human Resources,Broadcast Media Production and Distribution,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344420910,https://eg.linkedin.com/jobs/view/remote-recruiter-no-experience-needed-at-the-construction-index-ltd-4344420910,N/A,N/A,General Search
2025-12-18,December,Remote Recruiter (Freelance),The Construction Index Ltd,"Giza, Al Jizah, Egypt",Entry level,Full-time,Human Resources,Broadcast Media Production and Distribution,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344361164,https://eg.linkedin.com/jobs/view/remote-recruiter-freelance-at-the-construction-index-ltd-4344361164,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-18,December,Reacher - Outside Regions,Red Bull,"Cairo, Cairo, Egypt",Entry level,Full-time,Sales,Food and Beverage Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344382919,https://eg.linkedin.com/jobs/view/reacher-outside-regions-at-red-bull-4344382919,Bac+8 / Doctorat,2 ans/years,General Search
2025-12-18,December,Finance Senior Manager / Director,SBA - Grant Thornton Egypt,Egypt,Mid-Senior level,Full-time,Finance and Sales,Business Consulting and Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4270432539,https://eg.linkedin.com/jobs/view/finance-senior-manager-director-at-sba-grant-thornton-egypt-4270432539,Bac+5 / Master / Ingénieur,10 ans/years,General Search
2025-12-18,December,Corporate Sales,Halan - حالا,"Cairo, Cairo, Egypt",Entry level,Full-time,Sales,Financial Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344470856,https://eg.linkedin.com/jobs/view/corporate-sales-at-halan-%D8%AD%D8%A7%D9%84%D8%A7-4344470856,Bac+3 / Licence,N/A,General Search
2025-12-18,December,Customer Service & Reservations Agent,OceanAir,"Cairo, Egypt",Mid-Senior level,Full-time,N/A,Travel Arrangements,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327943213,https://eg.linkedin.com/jobs/view/customer-service-reservations-agent-at-oceanair-4327943213,Bac+8 / Doctorat,2 ans/years,General Search
2025-12-18,December,IT Specialist,MAKASEB,"Sheikh Zayed City, Cairo, Egypt",Not Applicable,Full-time,Information Technology,Marketing Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344195589,https://eg.linkedin.com/jobs/view/it-specialist-at-makaseb-4344195589,Bac+5 / Master / Ingénieur,3 ans/years,General Search
2025-12-18,December,Customer Service Specialist – English and Arabic (based in Cairo),Agoda,"Alexandria, Alexandria, Egypt",Associate,Full-time,Other,"Technology, Information and Internet",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344352147,https://eg.linkedin.com/jobs/view/customer-service-specialist-%E2%80%93-english-and-arabic-based-in-cairo-at-agoda-4344352147,Bac+8 / Doctorat,N/A,General Search
2025-12-18,December,Bookkeeper,Somewhere,Egypt,Not Applicable,Full-time,Accounting/Auditing,Staffing and Recruiting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328073232,https://eg.linkedin.com/jobs/view/bookkeeper-at-somewhere-4328073232,N/A,5 ans/years,General Search
2025-12-18,December,Assistant HR Specialist,Gleeds,"Cairo, Cairo, Egypt",Entry level,Contract,Consulting,Construction,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344441381,https://eg.linkedin.com/jobs/view/assistant-hr-specialist-at-gleeds-4344441381,Bac+8 / Doctorat,0 ans/years,General Search
2025-12-18,December,Market Executive - Egypt,Trip.com Group,"Cairo, Cairo, Egypt",Associate,Full-time,Business Development and Sales,"IT Services and IT Consulting, Technology, Information and Internet, and Travel Arrangements",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4323693794,https://eg.linkedin.com/jobs/view/market-executive-egypt-at-trip-com-group-4323693794,Bac+5 / Master / Ingénieur,2 ans/years,General Search
2025-12-18,December,Operations Manager,Octopus Outsourcing,"Cairo, Egypt",Mid-Senior level,Full-time,Customer Service,Outsourcing and Offshoring Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344425492,https://eg.linkedin.com/jobs/view/operations-manager-at-octopus-outsourcing-4344425492,N/A,N/A,General Search
2025-12-18,December,Process Engineer,Kraft Heinz,"Giza, Al Jizah, Egypt",Not Applicable,Full-time,Engineering,"Food and Beverage Services, Manufacturing, and Food and Beverage Manufacturing",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4320494664,https://eg.linkedin.com/jobs/view/process-engineer-at-kraft-heinz-4320494664,Bac+8 / Doctorat,7 ans/years,General Search
2025-12-18,December,Contact Center - Middle East - HSBC GSC,HSBC,"Cairo, Cairo, Egypt",Not Applicable,Full-time,Other,Financial Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344513715,https://eg.linkedin.com/jobs/view/contact-center-middle-east-hsbc-gsc-at-hsbc-4344513715,Bac+8 / Doctorat,N/A,General Search
2025-12-18,December,"Fullfilment Center Supervisor, Inboud Operations",Amazon,"Cairo, Cairo, Egypt",Not Applicable,Full-time,"Management, Distribution, and Supply Chain",Software Development,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4338970125,https://eg.linkedin.com/jobs/view/fullfilment-center-supervisor-inboud-operations-at-amazon-4338970125,N/A,1 ans/years,General Search
2025-12-18,December,Installation Engineer,Hitachi Rail,"New Cairo, Cairo, Egypt",Entry level,Full-time,Engineering and Information Technology,Rail Transportation,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4347538431,https://eg.linkedin.com/jobs/view/installation-engineer-at-hitachi-rail-4347538431,Bac+5 / Master / Ingénieur,2 ans/years,General Search
2025-12-18,December,قسم المخبوزات بسعودي,Seoudi Supermarket,"Cairo, Cairo, Egypt",Not Applicable,Full-time,Other,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344524421,https://eg.linkedin.com/jobs/view/%D9%82%D8%B3%D9%85-%D8%A7%D9%84%D9%85%D8%AE%D8%A8%D9%88%D8%B2%D8%A7%D8%AA-%D8%A8%D8%B3%D8%B9%D9%88%D8%AF%D9%8A-at-seoudi-supermarket-4344524421,N/A,N/A,General Search
2025-12-18,December,Business Analyst,SSC HR Solutions,"Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Other,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344464177,https://eg.linkedin.com/jobs/view/business-analyst-at-ssc-hr-solutions-4344464177,Bac+5 / Master / Ingénieur,2 ans/years,General Search
2025-12-18,December,Solutions Engineer I,Halliburton,"Cairo, Cairo, Egypt",Entry level,Full-time,Engineering and Information Technology,Oil and Gas,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344670127,https://eg.linkedin.com/jobs/view/solutions-engineer-i-at-halliburton-4344670127,Bac+8 / Doctorat,2 ans/years,General Search
2025-12-18,December,Operation Manager Experience in shipping industry,Premier Services and Recruitment,"Cairo, Egypt",Not Applicable,Full-time,Business Development,"Boilers, Tanks, and Shipping Container Manufacturing",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344279956,https://eg.linkedin.com/jobs/view/operation-manager-experience-in-shipping-industry-at-premier-services-and-recruitment-4344279956,N/A,10 ans/years,General Search
2025-12-18,December,مدير الإدارة الهندسية,Al-Asr for Poultry Productions,"Markaz Kafr El Zayat, Al Gharbiyah, Egypt",Mid-Senior level,Full-time,N/A,Food and Beverage Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327993163,https://eg.linkedin.com/jobs/view/%D9%85%D8%AF%D9%8A%D8%B1-%D8%A7%D9%84%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D9%87%D9%86%D8%AF%D8%B3%D9%8A%D8%A9-at-al-asr-for-poultry-productions-4327993163,Bac+5 / Master / Ingénieur,10 ans/years,General Search
2025-12-18,December,DBP Sales Representative,Oracle,Egypt,Mid-Senior level,Full-time,Sales,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4347571853,https://eg.linkedin.com/jobs/view/dbp-sales-representative-at-oracle-4347571853,Bac+5 / Master / Ingénieur,40 ans/years,General Search
2025-12-18,December,Copywriter (Conversion),MAKASEB,"Sheikh Zayed City, Cairo, Egypt",Mid-Senior level,Full-time,"Marketing, Public Relations, and Writing/Editing",Marketing Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344056339,https://eg.linkedin.com/jobs/view/copywriter-conversion-at-makaseb-4344056339,Bac+3 / Licence,3 ans/years,General Search
2025-12-18,December,Accountant,ITXPROS,"Cairo, Egypt",Mid-Senior level,Full-time,Accounting/Auditing and Finance,Hospitals and Health Care,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344590016,https://eg.linkedin.com/jobs/view/accountant-at-itxpros-4344590016,Bac+5 / Master / Ingénieur,25 ans/years,General Search
2025-12-18,December,Svc Spec I-TCP,Halliburton,"Cairo, Cairo, Egypt",Not Applicable,Full-time,Other,Oil and Gas,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344509472,https://eg.linkedin.com/jobs/view/svc-spec-i-tcp-at-halliburton-4344509472,Bac+2 / BTS / DUT,2 ans/years,General Search
2025-12-18,December,Area Sales Manager,MovEx,"Cairo, Egypt",Mid-Senior level,Full-time,Sales and Business Development,"Transportation, Logistics, Supply Chain and Storage",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350260942,https://eg.linkedin.com/jobs/view/area-sales-manager-at-movex-4350260942,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-18,December,Drafts man,A&M INTERNATIONAL GENERAL CONTRACTING L.L.C,"Cairo, Egypt",Entry level,Full-time,"Design, Art/Creative, and Information Technology",N/A,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328091955,https://eg.linkedin.com/jobs/view/drafts-man-at-a-m-international-general-contracting-l-l-c-4328091955,N/A,3 ans/years,General Search
2025-12-18,December,"Workplace Health and Safety Officer, Workplace Health & Safety",Amazon,"Giza, Al Jizah, Egypt",Not Applicable,Full-time,Manufacturing and Other,Software Development,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4279656418,https://eg.linkedin.com/jobs/view/workplace-health-and-safety-officer-workplace-health-safety-at-amazon-4279656418,Bac+3 / Licence,2 ans/years,General Search
2025-12-18,December,Steel Detailer,Zamil Steel Holding Company Limited,"Cairo, Egypt",Mid-Senior level,Full-time,Engineering,Engineering Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4338808783,https://eg.linkedin.com/jobs/view/steel-detailer-at-zamil-steel-holding-company-limited-4338808783,Bac+5 / Master / Ingénieur,N/A,General Search
