Date,Month,Title,Company,Location,Seniority,Employment Type,Job Functions,Industries,API Link,Original Link,Niveau Étude,Experience,Keyword
2025-12-19,December,Responsable service juridique,Banque de l'Agriculture et du Développement Rural (BADR),"Algiers, Algiers, Algeria",Mid-Senior level,Full-time,Legal,Banking,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344992795,https://dz.linkedin.com/jobs/view/responsable-service-juridique-at-banque-de-l-agriculture-et-du-d%C3%A9veloppement-rural-badr-4344992795,Bac+4,N/A,General Search
2025-12-19,December,Graphiste,S.A.R.L Union Advertising,"Saoula, Algiers, Algeria",Entry level,Full-time,"Design, Art/Creative, and Information Technology",Marketing Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350144211,https://dz.linkedin.com/jobs/view/graphiste-at-s-a-r-l-union-advertising-4350144211,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-19,December,Conseiller ventes,PlayMode Group,"Chéraga, Algiers, Algeria",Mid-Senior level,Full-time,Sales and Business Development,Sporting Goods Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350380413,https://dz.linkedin.com/jobs/view/conseiller-ventes-at-playmode-group-4350380413,N/A,N/A,General Search
2025-12-19,December,Call Center Representative,BLS International,"Hydra, Algiers, Algeria",Associate,Full-time,Customer Service,Travel Arrangements and Outsourcing and Offshoring Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344793967,https://dz.linkedin.com/jobs/view/call-center-representative-at-bls-international-4344793967,Certified,19 ans/years,General Search
2025-12-19,December,Lasser (MIG/MAG en TIG) - Eersel,VNOM,Algeria,Entry level,Full-time,Engineering,"Construction, Industrial Machinery Manufacturing, and Civil Engineering",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344981652,https://dz.linkedin.com/jobs/view/lasser-mig-mag-en-tig-eersel-at-vnom-4344981652,N/A,N/A,General Search
2025-12-19,December,Administrateur Système Linux & Cloud,DATAGIX,"Al Muhammadiyya, Algiers, Algeria",Entry level,Full-time,Information Technology,"Technology, Information and Internet",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344645899,https://dz.linkedin.com/jobs/view/administrateur-syst%C3%A8me-linux-cloud-at-datagix-4344645899,Bac+4,2 ans/years,General Search
2025-12-19,December,"Director, Launch Assets and Innovative Access Partnerships",Pfizer,"Algiers, Algiers, Algeria",Mid-Senior level,Full-time,Other,Pharmaceutical Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344582586,https://dz.linkedin.com/jobs/view/director-launch-assets-and-innovative-access-partnerships-at-pfizer-4344582586,Bac+5 / Master / Ingénieur,8 ans/years,General Search
2025-12-19,December,Développeur php laravel,IT CONTROL,"Baba Hassen, Algiers, Algeria",Entry level,Contract,Engineering and Information Technology,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350331056,https://dz.linkedin.com/jobs/view/d%C3%A9veloppeur-php-laravel-at-it-control-4350331056,Bac+4,N/A,General Search
2025-12-19,December,Optical Networks Security Management & Automation Trainee (PFE) - Morocco,Nokia,"In Guezzam, In Guezzam, Algeria",Not Applicable,Full-time,Information Technology,IT Services and IT Consulting and Telecommunications,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344725437,https://dz.linkedin.com/jobs/view/optical-networks-security-management-automation-trainee-pfe-morocco-at-nokia-4344725437,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-19,December,Consultants Fonctionnels ERP Odoo Senior,ITComp,"Bir Mourad Rais, Algiers, Algeria",Mid-Senior level,Full-time,Information Technology,Information Technology & Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344646556,https://dz.linkedin.com/jobs/view/consultants-fonctionnels-erp-odoo-senior-at-itcomp-4344646556,Bac+4,3 ans/years,General Search
2025-12-19,December,Graphic Designer,Mazyoud,"Birkhadem, Algiers, Algeria",Entry level,Full-time,N/A,"Technology, Information and Internet",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4345040126,https://dz.linkedin.com/jobs/view/graphic-designer-at-mazyoud-4345040126,Bac+5 / Master / Ingénieur,2 ans/years,General Search
2025-12-19,December,Cook II-Pastry,Marriott International,"Algiers, Algiers, Algeria",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344682349,https://dz.linkedin.com/jobs/view/cook-ii-pastry-at-marriott-international-4344682349,N/A,N/A,General Search
2025-12-19,December,Receptionist,Al-Mansour Automotive,"Cairo, Egypt",Entry level,Full-time,Administrative and Sales,Motor Vehicle Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4347532580,https://eg.linkedin.com/jobs/view/receptionist-at-al-mansour-automotive-4347532580,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-19,December,Administrative Assistant (Hybrid),Citi,"Cairo, Cairo, Egypt",Not Applicable,Full-time,Administrative,"Banking, Financial Services, and Investment Banking",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344933578,https://eg.linkedin.com/jobs/view/administrative-assistant-hybrid-at-citi-4344933578,Bac+2 / BTS / DUT,Senior (> 5 ans),General Search
2025-12-19,December,Executive Assistant,PwC Middle East,"Cairo, Cairo, Egypt",Associate,Full-time,Administrative,Business Consulting and Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3977885144,https://eg.linkedin.com/jobs/view/executive-assistant-at-pwc-middle-east-3977885144,Bac+3 / Licence,2 ans/years,General Search
2025-12-19,December,Contract Sales Manager,Wadi Degla Developments,"Cairo, Egypt",Mid-Senior level,Full-time,Sales,Real Estate,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327965617,https://eg.linkedin.com/jobs/view/contract-sales-manager-at-wadi-degla-developments-4327965617,Bac+3 / Licence,10 ans/years,General Search
2025-12-19,December,Junior E-Commerce Analyst,The HEINEKEN Company,"Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Management and Manufacturing,Food and Beverage Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344759372,https://eg.linkedin.com/jobs/view/junior-e-commerce-analyst-at-the-heineken-company-4344759372,Bac+5 / Master / Ingénieur,1 ans/years,General Search
2025-12-19,December,Store Manager - Grocery,Halan - حالا,"Cairo, Cairo, Egypt",Executive,Full-time,Other,Financial Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344725478,https://eg.linkedin.com/jobs/view/store-manager-grocery-at-halan-%D8%AD%D8%A7%D9%84%D8%A7-4344725478,N/A,3 ans/years,General Search
2025-12-19,December,Product Manager,Samsung Electronics,"Cairo, Egypt",Mid-Senior level,Full-time,Business Development,Financial Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344588929,https://eg.linkedin.com/jobs/view/product-manager-at-samsung-electronics-4344588929,Bac+5 / Master / Ingénieur,9 ans/years,General Search
2025-12-19,December,Compliance officer.Egypt-Compliance.Compliance Group,Mashreq,Egypt,Mid-Senior level,Full-time,Legal,Banking,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4271176982,https://eg.linkedin.com/jobs/view/compliance-officer-egypt-compliance-compliance-group-at-mashreq-4271176982,N/A,N/A,General Search
2025-12-19,December,Mall Manager,Zahra Furniture,"Qesm 1st 6 October, Al Jizah, Egypt",Mid-Senior level,Full-time,Management and Manufacturing,Furniture and Home Furnishings Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328131284,https://eg.linkedin.com/jobs/view/mall-manager-at-zahra-furniture-4328131284,N/A,N/A,General Search
2025-12-19,December,Assistant Manager Marketing Communications,Samsung Electronics,"Cairo, Egypt",Associate,Full-time,Marketing,Food and Beverage Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344716559,https://eg.linkedin.com/jobs/view/assistant-manager-marketing-communications-at-samsung-electronics-4344716559,Bac+5 / Master / Ingénieur,5 ans/years,General Search
2025-12-19,December,Remote Recruiter - No Experience Needed,The Construction Index Ltd,"Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Human Resources,Broadcast Media Production and Distribution,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344775333,https://eg.linkedin.com/jobs/view/remote-recruiter-no-experience-needed-at-the-construction-index-ltd-4344775333,N/A,N/A,General Search
2025-12-19,December,Purchasing Supervisor,Orascom Hotels Management,"Hurghada, Al Bahr al Ahmar, Egypt",Mid-Senior level,Full-time,Other,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4314325077,https://eg.linkedin.com/jobs/view/purchasing-supervisor-at-orascom-hotels-management-4314325077,Bac+2 / BTS / DUT,N/A,General Search
2025-12-19,December,Remote Recruiter (Freelance),The Construction Index Ltd,"Giza, Al Jizah, Egypt",Entry level,Contract,Human Resources,Broadcast Media Production and Distribution,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344696004,https://eg.linkedin.com/jobs/view/remote-recruiter-freelance-at-the-construction-index-ltd-4344696004,N/A,N/A,General Search
2025-12-19,December,Accountant,dentsu,"Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Accounting/Auditing and Finance,Advertising Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4307003918,https://eg.linkedin.com/jobs/view/accountant-at-dentsu-4307003918,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-19,December,Assistant Manager Supply Chain,Americana Restaurants,"New Cairo, Cairo, Egypt",Associate,Full-time,Supply Chain,Food and Beverage Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350244348,https://eg.linkedin.com/jobs/view/assistant-manager-supply-chain-at-americana-restaurants-4350244348,Bac,5 ans/years,General Search
2025-12-19,December,HSE Engineer - Outsource,Lafarge Egypt,"New Cairo, Cairo, Egypt",Entry level,Full-time,Manufacturing and Engineering,Wholesale Building Materials,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328074952,https://eg.linkedin.com/jobs/view/hse-engineer-outsource-at-lafarge-egypt-4328074952,Bac+5 / Master / Ingénieur,3 ans/years,General Search
2025-12-19,December,Remote Recruiter (Freelance),The Construction Index Ltd,"Alexandria, Alexandria, Egypt",Entry level,Full-time,Human Resources,Broadcast Media Production and Distribution,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344775335,https://eg.linkedin.com/jobs/view/remote-recruiter-freelance-at-the-construction-index-ltd-4344775335,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-19,December,Remote Recruiter - No Experience Needed,The Construction Index Ltd,"Alexandria, Alexandria, Egypt",Mid-Senior level,Contract,Human Resources,Broadcast Media Production and Distribution,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344696006,https://eg.linkedin.com/jobs/view/remote-recruiter-no-experience-needed-at-the-construction-index-ltd-4344696006,N/A,N/A,General Search
2025-12-19,December,Production Planning & Scheduling Assistant Analyst,PepsiCo,"New Cairo, Cairo, Egypt",Not Applicable,Full-time,Management and Manufacturing,Manufacturing and Food and Beverage Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4347674712,https://eg.linkedin.com/jobs/view/production-planning-scheduling-assistant-analyst-at-pepsico-4347674712,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-19,December,Supply Chain Coordinator,AstraZeneca,"Cairo, Cairo, Egypt",Entry level,Full-time,Management and Manufacturing,Pharmaceutical Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4324563832,https://eg.linkedin.com/jobs/view/supply-chain-coordinator-at-astrazeneca-4324563832,Bac+5 / Master / Ingénieur,3 ans/years,General Search
2025-12-19,December,Executive Admin Assistant Sales & Marketing,Marriott International,"Cairo, Cairo, Egypt",Entry level,Full-time,Administrative,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344823769,https://eg.linkedin.com/jobs/view/executive-admin-assistant-sales-marketing-at-marriott-international-4344823769,Bac+2 / BTS / DUT,2 ans/years,General Search
2025-12-19,December,"Customer Service Executive - US HSBCnet Helpdesk (Night and Overnight), GSC",HSBC,"Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Other,Financial Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4339148675,https://eg.linkedin.com/jobs/view/customer-service-executive-us-hsbcnet-helpdesk-night-and-overnight-gsc-at-hsbc-4339148675,Bac+8 / Doctorat,N/A,General Search
2025-12-19,December,موظف مبيعات,سويفت مايند - Swift Mynd,"Giza, Al Jizah, Egypt",Entry level,Full-time,Sales and Business Development,IT System Design Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327935542,https://eg.linkedin.com/jobs/view/%D9%85%D9%88%D8%B8%D9%81-%D9%85%D8%A8%D9%8A%D8%B9%D8%A7%D8%AA-at-%D8%B3%D9%88%D9%8A%D9%81%D8%AA-%D9%85%D8%A7%D9%8A%D9%86%D8%AF-swift-mynd-4327935542,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-19,December,Logistic Assistant,Serioplast,"6th of October, Al Jizah, Egypt",Entry level,Full-time,"Sales, General Business, and Education","Wireless Services, Telecommunications, and Communications Equipment Manufacturing",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344639673,https://eg.linkedin.com/jobs/view/logistic-assistant-at-serioplast-4344639673,Bac+3 / Licence,1 ans/years,General Search
2025-12-19,December,"Head of Communications, Africa and Middle East (Arab speaking markets)",Sandoz Egypt,"New Cairo, Cairo, Egypt",Director,Full-time,"Marketing, Public Relations, and Writing/Editing",Pharmaceutical Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344678699,https://eg.linkedin.com/jobs/view/head-of-communications-africa-and-middle-east-arab-speaking-markets-at-sandoz-egypt-4344678699,Bac+8 / Doctorat,8 ans/years,General Search
2025-12-19,December,General Applications,Hassan Allam Holding,"Cairo, Cairo, Egypt",Not Applicable,Full-time,"Engineering, Purchasing, and Project Management","Construction, Civil Engineering, and Engineering Services",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4347344094,https://eg.linkedin.com/jobs/view/general-applications-at-hassan-allam-holding-4347344094,Bac+5 / Master / Ingénieur,90 ans/years,General Search
2025-12-19,December,Risk and Compliance Coordinators,Plan International Brasil,"Cairo, Cairo, Egypt",Entry level,Contract,Legal,Non-profit Organizations,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344652626,https://eg.linkedin.com/jobs/view/risk-and-compliance-coordinators-at-plan-international-brasil-4344652626,Bac+5 / Master / Ingénieur,85 ans/years,General Search
2025-12-19,December,Production Planning Associate Analyst,PepsiCo,"New Cairo, Cairo, Egypt",Not Applicable,Full-time,Management and Manufacturing,Manufacturing and Food and Beverage Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4347596542,https://eg.linkedin.com/jobs/view/production-planning-associate-analyst-at-pepsico-4347596542,Bac+5 / Master / Ingénieur,2 ans/years,General Search
2025-12-19,December,Supply Chain Officer,Save the Children Colombia,Egypt,Entry level,Full-time,Management and Manufacturing,Civic and Social Organizations,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344873758,https://eg.linkedin.com/jobs/view/supply-chain-officer-at-save-the-children-colombia-4344873758,Bac+8 / Doctorat,3 ans/years,General Search
2025-12-19,December,Junior Design Engineer,ELSEWEDY ELECTRIC T&D,"New Cairo, Cairo, Egypt",Entry level,Full-time,Engineering and Design,Construction,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344708065,https://eg.linkedin.com/jobs/view/junior-design-engineer-at-elsewedy-electric-t-d-4344708065,Bac+8 / Doctorat,0 ans/years,General Search
2025-12-19,December,"Operations Executive, Amazon Now, Amazon Now - Egypt",Amazon,"Cairo, Cairo, Egypt",Not Applicable,Full-time,Administrative,Software Development,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4304166751,https://eg.linkedin.com/jobs/view/operations-executive-amazon-now-amazon-now-egypt-at-amazon-4304166751,Bac+8 / Doctorat,N/A,General Search
2025-12-19,December,Chief Marketing Officer,Matouk Bassiouny,"Cairo, Egypt",Executive,Temporary,Marketing and Sales,Law Practice,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328015361,https://eg.linkedin.com/jobs/view/chief-marketing-officer-at-matouk-bassiouny-4328015361,Bac+5 / Master / Ingénieur,10 ans/years,General Search
2025-12-19,December,Inspection Engineer,TÜV SÜD,"Cairo, Cairo, Egypt",Entry level,Full-time,Engineering and Information Technology,Public Safety,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4337931704,https://eg.linkedin.com/jobs/view/inspection-engineer-at-t%C3%BCv-s%C3%BCd-4337931704,Bac+5 / Master / Ingénieur,150 ans/years,General Search
2025-12-19,December,Sales Engineer,Furniture of Egypt - أثاث مصر,"Cairo, Cairo, Egypt",Entry level,Full-time,Sales and Business Development,Furniture,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344371231,https://eg.linkedin.com/jobs/view/sales-engineer-at-furniture-of-egypt-%D8%A3%D8%AB%D8%A7%D8%AB-%D9%85%D8%B5%D8%B1-4344371231,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-19,December,Corporate Governance Counsel,Al-Futtaim,"Cairo, Egypt",Mid-Senior level,Full-time,Legal,Retail,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344706963,https://eg.linkedin.com/jobs/view/corporate-governance-counsel-at-al-futtaim-4344706963,Bac+3 / Licence,10 ans/years,General Search
2025-12-19,December,Stock Controller,Premier Services and Recruitment,"6th of October, Al Jizah, Egypt",Not Applicable,Full-time,Supply Chain,Warehousing and Storage,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344556382,https://eg.linkedin.com/jobs/view/stock-controller-at-premier-services-and-recruitment-4344556382,Bac+2 / BTS / DUT,2 ans/years,General Search
2025-12-19,December,Relationship Manager - Gold.Egypt- Distribution - Nasr City Branch.Retail Banking,Mashreq,Egypt,Mid-Senior level,Full-time,Sales and Business Development,Banking,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344637466,https://eg.linkedin.com/jobs/view/relationship-manager-gold-egypt-distribution-nasr-city-branch-retail-banking-at-mashreq-4344637466,N/A,N/A,General Search
2025-12-19,December,"Health, Safety and Environment Expert",LEONI EGYPT,"Badr City, Cairo, Egypt",Mid-Senior level,Full-time,Marketing and Product Management,Software Development and IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344718244,https://eg.linkedin.com/jobs/view/health-safety-and-environment-expert-at-leoni-egypt-4344718244,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-19,December,Electrical Construction Manager,"TRAVCO CONSTRUCTION, INC.","Cairo, Cairo, Egypt",Mid-Senior level,Full-time,N/A,N/A,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344616116,https://eg.linkedin.com/jobs/view/electrical-construction-manager-at-travco-construction-inc-4344616116,Bac+5 / Master / Ingénieur,14 ans/years,General Search
2025-12-19,December,People & Culture Lead,Fashion Retail Group,"Cairo, Egypt",Mid-Senior level,Full-time,N/A,Retail,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328140240,https://eg.linkedin.com/jobs/view/people-culture-lead-at-fashion-retail-group-4328140240,Bac+5 / Master / Ingénieur,2 ans/years,General Search
2025-12-19,December,Junior Project Engineer Testing,TÜV Rheinland Group,"Cairo, Cairo, Egypt",Entry level,Full-time,Engineering,Utilities,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344971162,https://eg.linkedin.com/jobs/view/junior-project-engineer-testing-at-t%C3%BCv-rheinland-group-4344971162,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-19,December,Administrator,New Towers,"Cairo, Egypt",Mid-Senior level,Full-time,Information Technology,Leasing Non-residential Real Estate,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328123646,https://eg.linkedin.com/jobs/view/administrator-at-new-towers-4328123646,N/A,N/A,General Search
2025-12-19,December,Tutor,DataAnnotation,Egypt,Entry level,Full-time,Education and Training,Software Development,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4304445165,https://eg.linkedin.com/jobs/view/tutor-at-dataannotation-4304445165,Bac+3 / Licence,N/A,General Search
2025-12-19,December,Workshop Shift Engineer,DP World,"Suez, As Suways, Egypt",Entry level,Full-time,Engineering and Information Technology,"Transportation, Logistics, Supply Chain and Storage",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344627654,https://eg.linkedin.com/jobs/view/workshop-shift-engineer-at-dp-world-4344627654,Bac+5 / Master / Ingénieur,1 ans/years,General Search
2025-12-19,December,Sales Director - London Cab,Abou Ghaly Motors,"Cairo, Egypt",Mid-Senior level,Full-time,Sales and Strategy/Planning,"Motor Vehicle Manufacturing, Transportation, Logistics, Supply Chain and Storage, and Travel Arrangements",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328123113,https://eg.linkedin.com/jobs/view/sales-director-london-cab-at-abou-ghaly-motors-4328123113,Bac+5 / Master / Ingénieur,10 ans/years,General Search
2025-12-19,December,Social Media Executive,Pickalbatros Hotels & Resorts,"Qesm El Sheikh Zaid, Al Jizah, Egypt",Mid-Senior level,Full-time,"Marketing, Public Relations, and Writing/Editing",Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350322268,https://eg.linkedin.com/jobs/view/social-media-executive-at-pickalbatros-hotels-resorts-4350322268,Bac+5 / Master / Ingénieur,3 ans/years,General Search
2025-12-19,December,Customer Service Representative (English B1+) at e& UAE - Maadi,e& business Egypt,"Cairo, Egypt",Mid-Senior level,Full-time,N/A,"Technology, Information and Internet",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328065170,https://eg.linkedin.com/jobs/view/customer-service-representative-english-b1%2B-at-e-uae-maadi-at-e-business-egypt-4328065170,Bac+3 / Licence,N/A,General Search
2025-12-19,December,Indoor Medical  Representative,American Association for Continuous Education,"Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Administrative,Medical Practices,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344668272,https://eg.linkedin.com/jobs/view/indoor-medical-representative-at-american-association-for-continuous-education-4344668272,Bac+3 / Licence,1 ans/years,General Search
2025-12-19,December,Senior Mechanical Site Engineer,ElSewedy Engineering Industries SEI,"Giza, Al Jizah, Egypt",Mid-Senior level,Full-time,Other,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344904543,https://eg.linkedin.com/jobs/view/senior-mechanical-site-engineer-at-elsewedy-engineering-industries-sei-4344904543,Bac+5 / Master / Ingénieur,5 ans/years,General Search
2025-12-19,December,Guest Experience Expert,Marriott International,"Cairo, Cairo, Egypt",Entry level,Full-time,Other,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344592670,https://eg.linkedin.com/jobs/view/guest-experience-expert-at-marriott-international-4344592670,N/A,N/A,General Search
2025-12-19,December,Tendering Manager,ELSEWEDY ELECTRIC,"Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Sales and Business Development,"Appliances, Electrical, and Electronics Manufacturing",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344686462,https://eg.linkedin.com/jobs/view/tendering-manager-at-elsewedy-electric-4344686462,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-19,December,AI Developer,Coca-Cola HBC,"New Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Information Technology,Food and Beverage Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4302023020,https://eg.linkedin.com/jobs/view/ai-developer-at-coca-cola-hbc-4302023020,Bac+5 / Master / Ingénieur,3 ans/years,General Search
