Date,Month,Title,Company,Location,Seniority,Employment Type,Job Functions,Industries,API Link,Original Link,Niveau Étude,Experience,Keyword
2025-12-27,December,Manufacturing Manager,Nissan Motor Corporation,"6th of October, Al Jizah, Egypt",Mid-Senior level,Full-time,Management and Manufacturing,Motor Vehicle Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346208719,https://eg.linkedin.com/jobs/view/manufacturing-manager-at-nissan-motor-corporation-4346208719,Bac+5 / Master / Ingénieur,10 ans/years,General Search
2025-12-27,December,Chief Accountant,dentsu,"Cairo, Cairo, Egypt",Director,Full-time,Accounting/Auditing and Finance,Advertising Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4279258431,https://eg.linkedin.com/jobs/view/chief-accountant-at-dentsu-4279258431,N/A,Junior (0-2 ans),General Search
2025-12-27,December,SaaS Sales Executive,Elwafi - الوافي,"Cairo, Egypt",Mid-Senior level,Full-time,Sales and Business Development,Information Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350643460,https://eg.linkedin.com/jobs/view/saas-sales-executive-at-elwafi-%D8%A7%D9%84%D9%88%D8%A7%D9%81%D9%8A-4350643460,Bac+8 / Doctorat,N/A,General Search
2025-12-27,December,Property Consultant,Apart investments,"Qesm El Sheikh Zaid, Al Jizah, Egypt",Mid-Senior level,Full-time,Sales and Management,Real Estate,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350594342,https://eg.linkedin.com/jobs/view/property-consultant-at-apart-investments-4350594342,Bac+3 / Licence,N/A,General Search
2025-12-27,December,General Accountant,HM Co. Food Industries,"10th of Ramadan, Sharkia, Egypt",Entry level,Full-time,Accounting/Auditing and Finance,Food and Beverage Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350575310,https://eg.linkedin.com/jobs/view/general-accountant-at-hm-co-food-industries-4350575310,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-27,December,Supervisor-Occupational Safety & Health,Marriott International,"Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4329342611,https://eg.linkedin.com/jobs/view/supervisor-occupational-safety-health-at-marriott-international-4329342611,Bac+4,2 ans/years,General Search
2025-12-27,December,Sales Account Manager- Sheikh Zayed,Bayut Egypt,"Cairo, Cairo, Egypt",Associate,Full-time,Sales,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4342180065,https://eg.linkedin.com/jobs/view/sales-account-manager-sheikh-zayed-at-bayut-egypt-4342180065,Bac+5 / Master / Ingénieur,1 ans/years,General Search
2025-12-27,December,Customer Service Representative,Tabby | تابي,"Giza, Cairo, Egypt",Mid-Senior level,Full-time,N/A,Financial Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350514567,https://eg.linkedin.com/jobs/view/customer-service-representative-at-tabby-%D8%AA%D8%A7%D8%A8%D9%8A-4350514567,Bac+3 / Licence,Senior (> 5 ans),General Search
2025-12-27,December,Social Media Executive,dentsu,"Cairo, Cairo, Egypt",Mid-Senior level,Full-time,"Marketing, Public Relations, and Writing/Editing",Advertising Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4294057260,https://eg.linkedin.com/jobs/view/social-media-executive-at-dentsu-4294057260,N/A,N/A,General Search
2025-12-27,December,ELV Engineer,Honeywell,"Cairo, Cairo, Egypt",Entry level,Full-time,Engineering and Information Technology,"Appliances, Electrical, and Electronics Manufacturing",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4342091566,https://eg.linkedin.com/jobs/view/elv-engineer-at-honeywell-4342091566,Bac+5 / Master / Ingénieur,5 ans/years,General Search
2025-12-27,December,District Managers_ Delta areas,INCANDESCE. Pharma,Egypt,Entry level,Full-time,Sales and Business Development,Pharmaceutical Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350574533,https://eg.linkedin.com/jobs/view/district-managers-delta-areas-at-incandesce-pharma-4350574533,Bac+4,N/A,General Search
2025-12-27,December,Customer Success Manager,FlairsTech,"Qesm El Maadi, Cairo, Egypt",Mid-Senior level,Full-time,"Sales, Analyst, and Strategy/Planning","Software Development, IT System Custom Software Development, and IT Services and IT Consulting",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350414624,https://eg.linkedin.com/jobs/view/customer-success-manager-at-flairstech-4350414624,Bac+5 / Master / Ingénieur,1 ans/years,General Search
2025-12-27,December,Talent Acquisition Specialist,Flowmingo AI,Egypt,Not Applicable,Other,Human Resources,Software Development,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4329420523,https://eg.linkedin.com/jobs/view/talent-acquisition-specialist-at-flowmingo-ai-4329420523,Bac+8 / Doctorat,N/A,General Search
2025-12-27,December,Furniture showroom manager,Value’s Home Furniture eg,"Cairo, Egypt",Mid-Senior level,Full-time,Sales and Business Development,Furniture and Home Furnishings Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350554444,https://eg.linkedin.com/jobs/view/furniture-showroom-manager-at-value%E2%80%99s-home-furniture-eg-4350554444,Bac+4,N/A,General Search
2025-12-27,December,Landscape Site Engineer,Imaar Landscaping,"New Cairo, Cairo, Egypt",Entry level,Full-time,Engineering and Information Technology,Landscaping Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350575429,https://eg.linkedin.com/jobs/view/landscape-site-engineer-at-imaar-landscaping-4350575429,Bac+5 / Master / Ingénieur,3 ans/years,General Search
2025-12-27,December,Customer Service Representative.(B1+English).,e& business Egypt,"Qesm El Maadi, Cairo, Egypt",Mid-Senior level,Full-time,N/A,"Technology, Information and Internet",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350454735,https://eg.linkedin.com/jobs/view/customer-service-representative-b1%2Benglish-at-e-business-egypt-4350454735,N/A,N/A,General Search
2025-12-27,December,Telesales Executive - Real Estate,dubizzle Egypt,"Cairo, Cairo, Egypt",Associate,Full-time,Sales,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4335980584,https://eg.linkedin.com/jobs/view/telesales-executive-real-estate-at-dubizzle-egypt-4335980584,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-27,December,Clerk-Reservations,Marriott International,"Sharm El Sheikh, South Sinai, Egypt",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344122790,https://eg.linkedin.com/jobs/view/clerk-reservations-at-marriott-international-4344122790,Bac+3 / Licence,N/A,General Search
2025-12-27,December,Human Resources Manager,Confidential Careers,"New Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Human Resources,Financial Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346420738,https://eg.linkedin.com/jobs/view/human-resources-manager-at-confidential-careers-4346420738,Bac+4,5 ans/years,General Search
2025-12-27,December,Clerk-Reservations,Marriott International,"Sharm El Sheikh, South Sinai, Egypt",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344072848,https://eg.linkedin.com/jobs/view/clerk-reservations-at-marriott-international-4344072848,N/A,N/A,General Search
2025-12-27,December,Clerk-Reservations,Marriott International,"Sharm El Sheikh, South Sinai, Egypt",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344162411,https://eg.linkedin.com/jobs/view/clerk-reservations-at-marriott-international-4344162411,N/A,N/A,General Search
2025-12-27,December,"Talent Pool - Sales Associate Alexandria, Egypt",adidas,"Alexandria, Alexandria, Egypt",Not Applicable,Full-time,Sales and Customer Service,"Manufacturing, Retail, and Sporting Goods Manufacturing",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4348554925,https://eg.linkedin.com/jobs/view/talent-pool-sales-associate-alexandria-egypt-at-adidas-4348554925,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-27,December,Clerk-Reservations,Marriott International,"Sharm El Sheikh, South Sinai, Egypt",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344152442,https://eg.linkedin.com/jobs/view/clerk-reservations-at-marriott-international-4344152442,N/A,N/A,General Search
2025-12-27,December,PR leader..,WOROOD,"New Cairo, Cairo, Egypt",Mid-Senior level,Full-time,"Marketing, Public Relations, and Writing/Editing",Retail Luxury Goods and Jewelry,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350605497,https://eg.linkedin.com/jobs/view/pr-leader-at-worood-4350605497,Bac+4,5 ans/years,General Search
2025-12-27,December,Technical Office Engineer (Plant Engineer),Hitachi Rail,"Cairo, Cairo, Egypt",Not Applicable,Full-time,Engineering and Information Technology,Rail Transportation,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4342270857,https://eg.linkedin.com/jobs/view/technical-office-engineer-plant-engineer-at-hitachi-rail-4342270857,Bac+5 / Master / Ingénieur,3 ans/years,General Search
2025-12-27,December,Software Engineer II,Microsoft,"Cairo, Cairo, Egypt",Not Applicable,Full-time,Engineering and Information Technology,Software Development,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346208822,https://eg.linkedin.com/jobs/view/software-engineer-ii-at-microsoft-4346208822,Bac+5 / Master / Ingénieur,2 ans/years,General Search
2025-12-27,December,Clerk-Reservations,Marriott International,"Sharm El Sheikh, South Sinai, Egypt",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344132775,https://eg.linkedin.com/jobs/view/clerk-reservations-at-marriott-international-4344132775,N/A,N/A,General Search
2025-12-27,December,Software Engineer II,Microsoft,"Cairo, Cairo, Egypt",Not Applicable,Full-time,Engineering and Information Technology,Software Development,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4342190126,https://eg.linkedin.com/jobs/view/software-engineer-ii-at-microsoft-4342190126,Bac+5 / Master / Ingénieur,2 ans/years,General Search
2025-12-27,December,Clerk-Reservations,Marriott International,"Sharm El Sheikh, South Sinai, Egypt",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344152444,https://eg.linkedin.com/jobs/view/clerk-reservations-at-marriott-international-4344152444,N/A,N/A,General Search
2025-12-27,December,Clerk-Reservations,Marriott International,"Sharm El Sheikh, South Sinai, Egypt",Entry level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344122797,https://eg.linkedin.com/jobs/view/clerk-reservations-at-marriott-international-4344122797,N/A,N/A,General Search
2025-12-27,December,Senior Payroll Specialist,Ahl Masr Foundation,"New Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Human Resources,Non-profit Organizations,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350395400,https://eg.linkedin.com/jobs/view/senior-payroll-specialist-at-ahl-masr-foundation-4350395400,Bac+4,3 ans/years,General Search
2025-12-27,December,Entry-Level Sales Executive,Ocean Network Express,"Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Sales and Business Development,"Transportation, Logistics, Supply Chain and Storage",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4322114697,https://eg.linkedin.com/jobs/view/entry-level-sales-executive-at-ocean-network-express-4322114697,Bac+4,N/A,General Search
2025-12-27,December,Sales Executive (Account Manager / Training Advisor),Immediately Available for Hiring (Egypt & Middle East),"Cairo, Egypt",Mid-Senior level,Full-time,Sales and Business Development,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346209357,https://eg.linkedin.com/jobs/view/sales-executive-account-manager-training-advisor-at-immediately-available-for-hiring-egypt-middle-east-4346209357,Bac+4,N/A,General Search
2025-12-27,December,Senior Account Manager,Noventiq Egypt,"Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Sales,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4288055770,https://eg.linkedin.com/jobs/view/senior-account-manager-at-noventiq-egypt-4288055770,Bac+5 / Master / Ingénieur,8 ans/years,General Search
2025-12-27,December,Safety Monitor Europe,Emmes,Egypt,Entry level,Part-time,Other,Research Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4329471177,https://eg.linkedin.com/jobs/view/safety-monitor-europe-at-emmes-4329471177,Bac+4,47 ans/years,General Search
2025-12-27,December,Customer Service Representative,Concentrix,"Cairo, Egypt",Entry level,Full-time,Customer Service,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346287705,https://eg.linkedin.com/jobs/view/customer-service-representative-at-concentrix-4346287705,Bac+3 / Licence,N/A,General Search
2025-12-27,December,Customer Technical Support,Sutherland,"Cairo, Egypt",Entry level,Full-time,Information Technology,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350632512,https://eg.linkedin.com/jobs/view/customer-technical-support-at-sutherland-4350632512,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-27,December,"Workforce Staffing Specialist, Workforce Staffing",Amazon,"Giza, Al Jizah, Egypt",Not Applicable,Full-time,Human Resources and Information Technology,Software Development,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4342155833,https://eg.linkedin.com/jobs/view/workforce-staffing-specialist-workforce-staffing-at-amazon-4342155833,Bac+2 / BTS / DUT,3 ans/years,General Search
2025-12-27,December,Internal  Audit Manager (Saudi Arabia),DEALS Group,"Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Accounting/Auditing and Finance,International Trade and Development,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350454851,https://eg.linkedin.com/jobs/view/internal-audit-manager-saudi-arabia-at-deals-group-4350454851,Bac+4,N/A,General Search
2025-12-27,December,Software Engineer II,Microsoft,"Cairo, Cairo, Egypt",Not Applicable,Full-time,Engineering and Information Technology,Software Development,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4346257610,https://eg.linkedin.com/jobs/view/software-engineer-ii-at-microsoft-4346257610,Bac+5 / Master / Ingénieur,2 ans/years,General Search
2025-12-27,December,Software Engineer II,Microsoft,"Cairo, Cairo, Egypt",Not Applicable,Full-time,Engineering and Information Technology,Software Development,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4342080482,https://eg.linkedin.com/jobs/view/software-engineer-ii-at-microsoft-4342080482,Bac+5 / Master / Ingénieur,2 ans/years,General Search
2025-12-27,December,Medical Science Liaison,Kinetic Business Solutions,"Cairo, Egypt",Mid-Senior level,Full-time,Product Management,Pharmaceutical Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350593374,https://eg.linkedin.com/jobs/view/medical-science-liaison-at-kinetic-business-solutions-4350593374,Bac+8 / Doctorat,2 ans/years,General Search
2025-12-27,December,Legal Consultant,WAJJAD | وجّاد,"Qesm El Maadi, Cairo, Egypt",Mid-Senior level,Full-time,Legal,Software Development,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350565558,https://eg.linkedin.com/jobs/view/legal-consultant-at-wajjad-%D9%88%D8%AC%D9%91%D8%A7%D8%AF-4350565558,Bac+3 / Licence,3 ans/years,General Search
